uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
15343,10,43,51,59,90,83,93,142,180,295
3976,57,48,41,37,68,63,91,101,177,362
14462,5,20,48,56,75,79,89,148,201,325
19472,24,26,70,149,63,58,70,114,189,282
13146,15,30,59,78,88,75,95,117,170,318
19743,15,14,37,40,53,95,113,119,202,357
16664,35,49,53,152,81,73,73,108,169,252
5,20,38,42,55,93,85,92,125,194,302
1635,4,9,21,48,79,83,101,161,185,356
7562,15,23,40,40,60,57,101,145,220,344
8666,4,20,39,47,91,107,125,148,189,276
12187,41,38,46,48,63,103,90,119,186,311
3028,72,58,61,53,78,87,83,137,161,255
16499,15,40,41,51,85,102,110,135,172,294
4383,16,16,48,27,47,65,91,141,229,365
4695,65,46,48,61,70,92,92,126,170,275
2295,27,33,30,37,51,73,123,137,180,354
14644,17,63,60,164,73,88,90,106,138,246
865,8,26,37,63,86,95,118,148,191,274
7312,18,27,39,40,70,79,104,141,194,333
13810,45,59,48,151,69,82,61,100,165,265
6680,30,50,83,62,95,69,89,127,174,266
12016,54,36,51,60,78,82,97,130,167,290
7099,39,35,34,154,52,63,84,117,158,309
5244,13,53,43,162,93,84,80,112,150,255
15248,6,26,28,36,32,71,67,93,164,523
15749,33,39,55,35,63,66,68,84,173,429
1187,14,27,51,50,59,66,80,116,193,389
7129,93,55,53,162,91,70,68,96,126,231
14154,2,30,50,55,66,69,87,138,233,316
8617,11,21,33,35,62,90,95,151,209,338
5197,19,30,45,44,67,94,91,110,184,361
4845,3,23,41,58,103,103,101,143,183,288
8383,32,50,67,180,86,81,55,111,143,240
17554,50,57,62,55,61,70,75,102,182,331
14366,5,29,34,33,46,69,84,132,214,400
19050,13,25,51,53,75,74,89,137,172,356
11461,0,8,39,39,68,66,68,111,234,413
14879,47,23,34,50,64,57,81,144,200,345
10721,19,26,39,38,53,53,78,127,223,389
3215,35,46,62,62,101,75,102,115,151,296
19064,49,67,73,53,81,84,78,108,172,280
17610,10,36,57,65,79,73,97,128,176,325
15211,17,34,53,39,86,63,83,144,192,334
16445,17,19,42,179,115,86,80,95,146,266
18213,22,40,55,48,78,92,96,140,181,293
18575,10,26,42,155,55,58,69,103,214,314
11621,55,41,32,173,71,61,80,115,158,259
304,10,18,50,32,92,108,112,141,178,305
7760,41,64,83,53,87,75,77,111,168,286
4121,109,38,38,50,78,88,98,118,167,261
14934,13,23,24,49,75,98,102,145,189,327
15792,56,33,45,150,65,71,87,107,163,268
8367,10,34,42,58,83,82,115,135,181,306
9327,5,9,33,46,99,76,113,160,197,309
14578,43,43,63,150,80,68,69,111,153,265
15579,67,52,64,158,74,72,62,91,141,264
13224,34,93,56,157,80,60,57,87,148,273
7578,56,49,39,47,77,65,79,96,191,346
3814,23,50,44,164,90,70,70,101,132,301
13828,12,29,44,37,60,78,94,153,191,347
4755,123,39,62,147,57,45,76,99,137,260
17452,5,30,31,57,98,94,121,130,182,298
12434,15,38,57,51,60,61,88,118,216,341
4644,13,39,46,49,74,92,99,139,184,310
15337,61,52,32,141,43,54,76,106,170,310
12269,3,14,47,42,57,76,62,117,194,434
12566,41,59,70,50,90,78,90,110,156,301
11236,11,44,50,168,99,86,82,119,146,240
4770,126,65,56,48,84,69,65,106,139,287
17603,7,30,33,40,68,60,82,128,203,395
10464,77,68,73,40,62,73,78,125,155,294
15085,33,20,50,49,80,80,87,162,198,286
7025,36,35,47,134,42,38,57,90,199,367
17441,30,50,52,170,86,75,87,110,136,249
17228,34,79,65,157,75,74,83,96,131,251
8019,24,27,34,32,48,58,87,146,204,385
2479,5,27,40,59,69,73,122,125,184,342
8420,17,34,32,36,36,46,89,150,231,374
9419,16,31,68,165,81,76,83,120,164,241
18236,18,42,52,48,66,79,69,122,204,345
735,28,28,46,140,51,58,83,100,164,347
2694,18,33,36,165,65,60,93,137,176,262
14368,17,29,74,162,83,79,74,97,186,244
484,3,21,44,172,88,102,107,118,138,253
3281,26,24,46,160,61,74,105,125,159,265
3302,6,32,29,45,84,85,96,146,198,325
13798,28,41,50,49,82,87,107,118,196,287
13021,18,32,43,44,60,62,64,107,171,444
15420,18,66,69,179,80,68,74,112,146,233
14923,24,39,69,60,80,92,71,130,172,308
17126,4,21,37,54,55,68,96,122,189,400
2786,48,57,53,159,81,73,72,107,146,249
6288,80,76,64,151,75,63,55,81,144,256
9198,36,47,52,55,70,78,86,105,156,360
4131,21,37,61,180,100,69,85,110,141,241
3784,8,29,42,34,69,94,116,148,200,306
18566,2,23,41,34,54,49,71,130,188,454
13007,13,43,83,163,91,81,77,105,157,232
3568,130,63,57,149,81,64,50,78,133,240
8161,97,48,67,55,69,69,86,98,170,286
13916,10,15,36,46,70,64,93,114,211,387
6265,27,46,50,178,53,75,74,121,167,254
525,9,39,35,48,87,97,93,145,200,293
3699,9,36,87,175,103,73,79,94,140,250
5803,77,70,76,158,69,77,65,75,124,254
14609,13,23,48,29,52,46,52,114,220,448
9527,0,3,41,41,64,63,95,135,214,390
6696,23,52,73,159,106,92,80,88,132,240
8029,14,23,52,158,82,100,89,124,153,250
19922,64,24,28,37,80,95,105,117,188,307
18314,31,47,61,42,57,55,63,131,208,350
12852,100,58,52,152,66,56,61,96,145,259
15488,17,49,67,168,93,96,80,107,147,221
18454,48,75,81,51,82,66,70,117,173,282
5568,37,38,44,45,55,57,72,115,191,391
11803,31,43,52,149,78,71,97,98,151,275
19356,16,39,35,48,74,81,95,129,163,365
18203,56,76,62,41,64,77,79,118,169,303
18088,44,25,43,148,70,85,90,122,158,260
5895,17,37,61,41,94,96,101,139,159,300
11510,26,42,46,146,61,62,79,103,165,315
7697,13,41,55,166,64,76,83,99,157,291
4985,49,44,44,58,63,66,97,114,158,352
19614,10,27,58,189,96,86,89,112,147,232
16244,19,22,33,136,74,58,110,101,185,307
1086,11,16,64,71,97,86,105,159,154,282
18990,11,13,23,32,70,70,98,143,236,349
9259,41,67,72,52,65,65,63,111,176,333
10503,60,37,44,50,71,82,102,133,173,293
4046,10,37,45,162,94,81,84,115,159,259
10944,87,66,76,157,80,74,53,92,124,236
16505,4,35,46,51,73,77,86,147,198,329
1578,10,24,51,32,50,55,97,133,203,391
18800,17,24,29,51,89,114,95,132,172,322
8445,18,56,49,55,84,94,94,143,154,298
2819,27,26,44,178,103,84,89,112,144,238
11199,53,43,40,54,70,93,75,118,162,337
9739,12,19,38,170,89,68,87,102,171,289
7664,5,8,20,34,72,77,122,112,177,420
1827,5,30,48,60,87,90,92,127,198,309
19163,45,28,27,158,50,59,96,114,173,295
9878,18,36,47,161,73,96,110,115,146,243
11335,47,88,55,170,77,71,66,111,131,229
6125,17,38,59,59,94,80,86,127,155,330
13734,44,66,81,164,88,73,63,97,134,235
18873,15,22,46,54,76,92,90,137,169,344
7911,6,48,56,61,110,120,84,127,160,274
2476,9,16,41,40,58,63,76,101,203,439
2536,1,19,34,61,89,71,110,135,196,329
2111,8,17,37,39,66,71,77,108,179,444
4255,22,45,61,180,80,69,76,116,149,247
16112,22,53,79,57,86,102,71,104,163,308
10557,62,59,58,49,57,72,83,116,168,321
2283,29,28,45,163,52,65,90,131,157,285
4237,15,46,63,54,81,82,64,161,194,285
7352,25,39,45,154,78,77,96,107,175,249
953,89,68,60,147,78,56,67,85,129,266
12580,41,80,83,56,80,64,73,134,156,278
8153,64,44,40,145,78,77,77,114,154,252
3555,39,32,33,37,52,89,89,114,208,352
7743,3,36,27,44,74,70,96,108,201,387
1136,118,58,47,43,80,66,71,107,154,301
12945,7,30,42,44,74,96,98,136,182,337
10264,0,16,36,40,57,57,89,119,214,417
10636,3,14,19,40,79,82,99,135,205,370
19619,34,51,65,167,75,87,77,99,154,236
9316,15,29,55,177,97,78,88,98,146,262
3620,3,7,33,42,79,95,95,132,221,340
14403,112,54,52,158,68,59,66,81,145,250
13557,104,55,54,151,68,59,61,95,134,264
5587,37,54,56,50,80,87,71,113,177,320
11908,27,74,71,172,77,83,75,99,135,232
998,14,52,53,169,72,96,87,118,146,238
9201,6,21,30,34,53,56,97,135,211,403
8822,5,15,43,56,103,97,110,133,185,299
14383,22,35,46,54,67,64,77,126,211,343
1932,71,82,47,51,67,61,71,123,181,291
9984,13,36,62,161,112,81,85,105,154,236
2756,4,24,19,36,54,61,96,127,213,412
18825,3,14,39,166,72,94,102,120,171,265
13410,22,38,82,68,88,87,91,128,178,263
4882,7,26,33,35,36,44,66,123,205,471
6458,16,20,33,150,76,80,96,101,182,291
8368,7,20,41,41,62,75,83,116,131,470
11374,10,25,45,39,67,61,115,150,211,323
5976,123,21,26,17,35,39,75,117,211,381
1954,55,47,70,157,84,62,67,88,160,255
19718,47,53,65,170,80,86,72,93,141,238
12359,32,38,62,55,83,83,91,115,158,328
16333,27,70,63,57,87,79,107,127,167,261
9998,8,36,52,47,80,88,81,123,220,311
14500,42,40,53,49,83,87,79,130,166,316
17139,22,22,40,44,35,47,79,149,201,406
18260,64,64,53,153,63,67,68,110,147,256
1706,25,65,65,55,83,65,93,108,182,304
2501,12,27,32,45,76,105,123,135,198,292
4573,25,38,36,152,83,69,56,95,170,321
13454,65,58,63,39,70,77,85,110,167,311
11520,99,58,65,177,77,51,62,78,131,247
7786,7,13,28,41,76,95,106,164,208,308
1736,7,33,53,42,72,73,106,145,218,297
16755,47,56,56,150,68,62,64,91,162,289
16046,37,50,54,64,89,93,93,123,172,270
5454,18,42,38,46,84,101,83,121,182,330
8615,6,16,42,28,52,73,125,135,221,348
1851,23,47,36,55,102,107,82,131,180,282
8391,67,36,45,144,47,45,66,112,176,307
7980,2,6,25,45,58,61,81,104,201,464
6817,50,50,43,38,89,81,91,96,155,352
2290,24,44,40,160,81,76,65,94,148,313
17479,18,39,50,33,45,58,61,127,207,407
2864,12,23,37,38,58,66,124,164,226,297
11846,2,9,25,40,86,90,146,155,190,304
17765,9,23,49,62,75,67,97,129,178,357
4128,29,65,75,167,64,79,73,96,149,248
4661,19,42,40,39,71,74,97,120,192,351
18446,9,32,79,162,89,82,98,110,162,223
5381,11,23,57,40,58,61,101,125,214,355
4964,42,22,35,157,86,79,90,105,156,273
1660,39,56,40,62,80,75,78,154,182,279
67,0,13,42,42,84,73,112,156,204,319
13564,5,19,43,46,51,66,86,114,205,411
7229,40,35,52,50,93,68,73,107,197,330
9258,5,39,39,147,72,76,75,111,166,316
12790,32,44,50,57,74,81,84,123,198,302
5667,34,41,43,28,57,89,122,137,168,326
2075,4,21,24,34,60,86,101,136,212,368
16051,21,43,54,59,90,80,79,143,185,291
18961,0,3,17,50,82,107,108,144,184,351
4833,16,35,48,166,93,70,76,120,168,253
12202,8,26,37,50,68,71,100,150,205,331
7426,69,55,71,52,80,66,74,130,165,283
11907,29,48,53,46,64,71,81,115,184,354
5414,131,38,54,46,71,70,71,113,168,283
4156,11,33,62,185,68,87,69,114,153,263
6872,5,15,16,54,72,78,113,148,205,340
8994,15,33,42,170,83,87,90,104,174,247
4856,4,36,53,73,94,74,80,135,183,314
11661,27,68,77,53,85,90,80,113,164,288
15723,50,71,74,160,89,68,59,95,141,238
9641,38,46,33,62,68,74,95,106,189,334
12784,34,54,65,179,87,75,77,89,148,237
10277,24,34,40,24,35,50,64,109,228,437
5190,48,54,61,54,88,83,78,114,156,309
760,38,91,73,166,96,65,59,94,141,222
8303,24,31,37,38,52,59,67,129,192,416
2421,17,46,78,60,93,98,86,128,176,263
6566,25,33,53,168,71,79,84,106,148,278
1939,71,64,56,43,81,70,64,84,191,321
8792,31,32,53,179,102,76,59,107,147,259
18709,5,27,39,50,73,96,94,118,182,362
14432,4,10,31,35,72,76,116,143,216,344
16563,17,45,61,46,79,82,84,110,189,332
6015,35,44,71,165,92,70,77,86,148,257
13975,48,41,49,174,87,68,75,105,146,252
12526,11,25,43,48,57,82,99,162,213,305
8032,8,23,49,65,109,97,117,131,158,289
14483,39,57,61,164,88,96,63,86,141,250
18556,2,13,16,35,64,79,90,134,185,428
16779,4,16,59,47,76,74,107,144,222,297
5045,74,40,46,51,95,59,71,93,208,308
12174,4,15,39,62,100,87,105,114,191,329
10032,8,18,55,151,81,51,72,125,162,323
5627,13,23,46,160,60,69,81,135,178,280
15608,5,24,53,151,64,55,76,99,163,356
1903,62,61,55,41,83,82,81,124,177,279
16967,52,51,48,153,55,75,70,102,176,263
5446,1,12,34,169,76,67,89,165,143,289
8291,12,29,60,46,57,86,97,124,208,326
11437,4,28,44,40,51,58,77,124,164,456
6131,13,22,39,49,96,89,99,158,184,296
4955,48,23,25,32,60,56,75,139,211,376
1008,12,30,47,49,84,103,108,116,183,313
11551,12,19,26,41,67,75,96,126,198,385
14458,5,17,36,46,81,66,80,115,159,441
9716,9,27,34,41,75,75,84,138,214,349
1728,17,34,45,44,83,75,93,132,215,307
5731,56,44,49,61,74,103,97,107,163,291
5301,42,35,34,50,60,68,91,135,206,324
2219,99,56,53,49,71,72,67,107,166,305
2703,10,32,43,32,49,64,90,125,192,409
10390,10,36,47,49,76,53,94,139,206,336
17800,60,46,58,63,85,83,84,117,173,276
10376,2,14,33,40,66,100,94,119,192,386
17280,6,11,42,70,90,71,82,138,231,305
6184,81,75,49,147,86,70,50,89,140,258
4029,40,94,54,51,86,90,75,113,152,290
16929,17,36,22,31,47,56,76,119,229,412
19377,26,57,75,177,95,71,69,105,146,224
4528,50,45,64,42,81,75,104,130,175,279
3946,17,34,52,165,82,80,93,123,156,243
9252,15,37,43,143,71,84,82,124,170,276
3172,7,19,45,51,66,76,89,126,176,391
2499,58,46,70,162,82,67,63,98,131,268
13207,21,44,47,50,66,71,81,139,182,344
10558,16,39,36,164,94,84,103,99,156,254
10997,37,64,70,57,79,72,86,123,173,284
7832,44,70,69,57,73,75,87,119,170,281
5770,61,56,70,47,69,79,83,132,174,274
14352,50,44,62,63,73,101,94,134,169,255
9477,69,69,63,159,83,63,71,99,131,238
5259,15,47,40,57,100,82,98,145,177,284
14091,54,41,37,55,54,58,80,141,195,330
15712,12,52,40,161,75,54,85,114,160,292
12341,11,45,71,55,87,91,91,101,186,307
10233,0,19,26,39,106,94,107,152,188,314
7417,98,64,56,161,85,71,59,93,137,221
5519,30,48,67,58,76,79,78,115,165,329
17885,7,20,51,159,81,60,106,143,188,231
10003,14,27,36,55,56,68,59,118,192,420
580,18,29,42,53,72,79,94,140,180,338
8235,52,78,59,41,75,93,93,109,158,287
8261,33,44,69,57,86,99,95,126,167,269
16459,31,60,64,167,93,70,83,97,145,235
9080,28,21,47,179,109,78,86,97,144,256
15313,26,41,51,50,60,75,86,121,214,321
13275,19,24,40,154,66,69,86,105,191,291
10222,8,37,53,45,67,106,105,137,184,304
13156,16,49,67,72,95,98,99,118,157,274
18046,24,37,48,156,98,90,110,106,135,241
5965,66,86,68,153,64,56,66,78,145,263
3004,32,24,71,46,76,93,100,131,180,292
11104,50,62,56,175,73,82,71,93,140,243
17006,50,52,71,73,85,93,85,106,173,257
6064,63,37,65,164,89,71,70,91,152,243
14735,6,11,39,47,88,76,110,146,186,337
835,4,35,44,54,67,90,122,155,181,294
16172,47,67,53,172,83,65,70,88,141,259
14835,70,66,53,50,61,59,85,125,166,310
17226,39,36,53,30,66,55,66,105,162,433
19861,23,46,48,163,91,68,90,122,143,251
2146,23,36,49,43,85,77,95,143,180,314
5026,7,18,21,153,58,76,102,138,171,302
1407,15,62,53,155,99,74,73,113,154,247
8598,30,69,72,40,61,75,115,130,170,283
4681,30,36,54,35,72,80,67,128,206,337
18194,22,58,69,168,86,78,80,104,137,243
1093,18,12,21,41,71,103,120,174,199,286
12087,71,41,50,160,60,60,57,90,161,295
9538,17,37,54,44,78,99,96,139,165,316
3835,7,30,47,33,62,67,106,138,229,327
15770,21,29,59,56,64,71,101,157,177,310
827,2,20,39,36,68,102,115,154,209,301
5993,29,25,23,18,30,48,63,107,189,513
7657,60,78,67,155,77,61,60,87,135,265
675,42,74,57,162,68,71,66,93,159,253
1396,24,45,55,172,85,64,87,94,155,264
11184,108,57,58,145,76,58,78,87,133,245
17548,12,19,43,46,56,68,93,130,195,383
18772,92,58,73,151,72,70,57,83,117,272
5339,18,43,61,41,63,71,100,138,200,310
3737,8,27,59,57,89,76,91,132,198,309
3775,4,11,28,153,53,47,86,120,195,349
13935,34,38,36,33,44,46,61,153,232,368
18484,32,32,30,30,54,66,70,145,240,346
15857,18,37,67,66,102,81,73,119,201,281
8560,8,33,49,140,68,77,87,123,187,274
5360,24,19,18,32,48,62,84,125,221,412
10896,103,84,60,144,60,49,70,77,129,269
10733,28,61,44,49,76,91,96,124,173,303
1959,1,22,49,35,65,78,94,108,184,409
11019,57,45,37,68,88,73,94,129,164,290
11231,7,26,36,40,83,79,114,146,203,312
8143,21,36,36,36,61,40,55,121,251,388
3805,34,60,66,62,82,81,96,111,166,287
2153,152,68,65,33,70,47,64,114,140,292
5178,21,28,36,25,45,49,72,121,247,401
14215,6,25,33,30,57,56,88,142,239,370
10036,42,58,66,170,92,72,65,97,145,238
6475,48,34,33,38,82,82,83,137,197,311
16560,46,41,53,56,76,78,94,125,168,308
18238,42,34,55,154,74,60,65,100,168,293
8006,40,55,64,157,86,88,79,98,140,238
2065,84,63,52,44,79,81,90,117,167,268
12216,0,8,30,157,100,78,89,157,155,272
6429,79,46,56,54,87,80,83,105,161,294
19018,14,36,50,39,61,88,105,151,201,300
1168,8,21,49,67,92,80,84,150,197,298
9196,28,24,41,33,56,84,81,121,195,382
11786,41,38,35,160,70,71,73,98,157,302
4218,3,23,44,52,82,85,91,137,207,322
16530,29,39,60,154,71,71,80,100,169,272
8961,30,63,64,59,81,98,98,117,141,294
15904,27,40,48,157,60,72,85,104,170,282
9963,48,43,56,174,73,80,61,107,150,253
18756,12,21,45,136,58,57,75,126,162,353
17243,12,48,76,186,65,80,81,101,169,227
808,70,54,66,55,82,91,89,109,160,269
18876,54,54,56,171,82,63,68,88,143,266
14160,6,21,72,76,104,87,99,130,177,274
4421,53,73,55,42,71,68,92,134,181,276
1636,77,57,64,73,80,71,62,120,151,290
18673,45,76,91,153,84,73,56,88,148,231
13836,2,19,31,35,51,73,81,133,241,380
9596,39,43,45,155,67,79,82,116,152,267
3500,840,8,15,113,14,10,4,10,14,20
13697,6,27,31,28,56,68,93,153,228,356
11712,42,39,63,172,74,75,78,101,149,252
19315,2,23,53,54,87,86,130,146,186,279
1261,8,25,26,30,48,47,91,117,199,455
13624,3,31,61,64,85,61,84,136,210,311
2484,16,29,34,39,87,68,96,149,233,294
11893,26,50,42,33,58,68,99,134,187,348
13088,2,10,37,47,64,79,94,132,215,367
4465,8,30,38,22,68,40,87,143,228,382
12750,6,26,63,53,99,108,108,134,178,271
19875,28,41,46,53,95,65,77,122,225,293
3748,23,43,48,57,69,85,92,133,187,308
1454,12,15,34,44,62,79,95,127,208,369
2644,17,17,43,140,60,52,75,112,183,346
15033,13,37,42,41,72,74,68,127,194,377
3929,33,37,44,57,78,71,91,116,196,322
183,57,26,40,136,53,74,57,99,152,351
16601,0,24,47,57,73,82,80,96,235,351
9311,33,35,33,53,68,81,119,146,184,293
8180,64,7,29,29,61,96,103,166,193,298
16979,29,68,92,158,67,82,60,112,138,239
599,14,47,67,52,97,106,92,121,172,277
8839,9,42,64,79,111,100,96,125,159,261
12936,7,35,39,64,57,61,109,175,203,296
5125,20,44,53,64,71,83,87,107,204,312
4033,16,18,34,49,65,56,81,125,192,409
12800,24,32,40,49,81,68,75,118,182,376
18419,44,82,73,46,72,87,78,109,152,302
8200,25,53,69,172,92,96,74,109,134,221
12836,17,41,64,174,77,92,83,106,148,243
17729,5,11,39,43,70,73,98,116,188,403
9724,93,55,53,48,86,96,85,106,158,265
5046,3,18,26,29,59,90,129,162,234,296
10923,55,45,50,44,76,59,72,111,159,374
18837,54,69,66,60,72,85,86,102,175,276
10262,120,56,66,158,64,69,55,81,135,241
631,3,11,17,44,79,95,113,139,215,330
6193,28,60,70,150,87,89,83,107,147,224
8505,11,25,44,50,88,88,86,134,200,319
7157,37,15,32,34,49,74,109,126,204,365
977,4,32,59,59,98,83,95,131,197,288
6483,65,60,50,74,82,88,86,118,163,259
6346,8,22,44,153,71,62,84,124,173,305
10053,40,51,52,141,65,74,60,89,156,317
4564,22,36,46,166,86,75,91,106,150,267
1385,48,48,57,62,89,93,77,120,163,288
9706,16,24,49,152,60,51,59,131,206,297
5652,33,64,67,168,86,69,69,102,146,241
1606,29,17,61,36,70,93,106,114,204,315
19503,2,13,46,52,58,70,80,141,245,339
15615,39,46,47,50,93,65,75,104,194,332
17287,5,42,69,160,88,84,92,106,150,250
19597,40,53,50,168,96,81,80,107,143,227
6768,77,51,53,168,87,73,77,99,136,224
2736,11,28,38,51,81,108,116,146,176,290
19846,14,29,45,61,104,99,108,133,184,268
12276,41,83,70,163,95,67,62,85,138,241
13919,77,35,37,155,60,80,101,94,156,250
2046,38,42,63,81,91,93,78,111,174,274
115,19,47,58,61,105,80,81,107,187,300
10790,15,30,50,40,75,76,106,140,172,341
9769,4,41,70,171,87,96,89,93,141,254
19117,8,25,50,50,55,79,76,142,206,355
12008,23,42,63,35,55,67,81,125,187,367
12588,19,38,74,64,86,78,69,126,210,281
19459,32,52,61,56,79,59,72,132,196,306
10554,50,63,52,42,74,78,91,107,159,329
4541,68,66,53,165,84,81,64,84,128,252
3593,7,16,50,44,73,64,92,141,170,389
11639,13,25,52,165,77,70,82,115,158,288
10704,37,50,84,154,81,59,65,112,154,249
11764,9,26,55,55,77,92,103,137,180,312
6059,9,27,62,71,97,103,79,142,179,277
10484,94,48,77,158,71,62,60,76,154,245
9300,5,15,54,61,89,100,102,115,185,320
8686,23,27,28,146,57,43,63,109,170,379
17338,0,7,21,47,52,59,72,112,206,470
15937,16,47,53,166,69,72,94,111,169,248
2747,34,51,43,59,100,84,92,111,169,302
2199,3,15,48,163,93,75,102,120,141,286
2239,16,37,76,163,77,78,79,124,151,244
11553,159,54,40,39,71,86,75,101,157,263
14702,57,57,74,41,75,70,77,99,172,323
8482,68,68,46,150,78,77,72,100,130,256
16670,55,79,72,169,78,71,49,98,135,239
17578,62,70,67,169,81,76,70,82,133,235
10931,51,47,39,56,84,91,98,116,160,303
2198,11,25,42,64,89,96,115,136,170,297
13176,37,42,64,28,87,76,74,113,199,325
12689,53,59,55,45,65,69,88,128,176,307
18734,87,34,49,26,64,48,78,111,229,319
13493,23,38,36,32,62,70,72,132,224,356
8915,9,16,41,47,85,70,96,140,189,353
16120,28,46,68,162,92,92,83,93,148,233
18730,57,59,53,49,78,79,94,111,173,292
13172,3,36,64,61,100,98,97,137,159,291
424,31,21,27,142,51,76,89,133,193,282
7386,47,35,26,30,44,73,93,131,214,352
15401,49,59,64,173,80,59,65,103,132,261
6632,27,82,62,53,98,76,85,119,164,279
13806,12,33,47,172,96,106,101,101,143,234
7655,6,17,49,30,70,75,77,113,194,415
17098,39,45,66,50,79,84,95,117,162,308
8537,1,11,31,58,87,106,113,143,207,288
1893,62,73,75,158,81,61,57,90,137,251
19086,19,27,61,160,89,78,88,125,157,241
9319,53,15,32,148,73,70,93,134,158,269
14043,26,55,62,76,76,80,81,112,159,318
2735,30,29,62,144,53,60,74,131,173,289
3973,12,25,41,153,66,73,70,134,173,298
6844,20,60,71,162,91,72,69,110,161,229
7858,39,64,44,44,80,96,90,133,173,282
9637,21,28,42,55,79,66,103,151,187,313
5247,11,32,41,39,77,83,127,153,203,279
15292,75,67,39,164,65,64,65,75,143,288
14414,22,45,50,45,76,82,92,149,195,289
11931,39,36,57,40,56,65,74,122,190,366
14200,9,52,69,65,86,81,94,121,175,294
5825,2,10,45,57,72,65,92,126,255,323
8897,44,45,48,40,52,68,94,114,195,345
15068,2,25,43,157,55,67,63,114,169,351
7867,26,62,58,169,80,82,65,109,165,229
4685,68,25,36,47,56,69,75,134,183,352
494,7,29,41,39,66,73,65,98,182,446
18894,27,47,34,47,69,60,68,106,183,404
13509,26,48,47,66,61,100,112,138,171,276
15306,108,69,60,157,100,59,49,72,125,246
12441,24,50,71,175,84,83,56,111,153,238
438,3,11,21,55,69,75,111,148,204,349
17343,61,37,69,158,76,64,69,89,141,281
