uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
36422,19,23,49,59,93,101,119,105,161,316
36423,0,5,29,45,66,76,115,124,209,377
36424,0,1,27,32,52,73,96,152,193,419
36425,13,46,58,62,76,84,111,94,191,310
36426,4,176,63,58,72,57,86,84,149,297
36427,15,42,43,49,83,71,120,102,170,350
36428,3,37,38,42,51,66,87,129,190,403
36429,2,23,31,68,58,80,105,107,206,366
36430,0,20,31,44,62,68,128,99,221,372
36431,0,35,61,74,81,83,93,101,188,329
36432,0,18,36,53,60,93,115,130,200,340
36433,4,33,61,64,76,72,113,102,174,347
36434,0,22,47,56,54,85,95,106,187,393
36435,1,129,49,59,77,85,89,92,163,301
36436,7,28,55,58,68,84,131,111,180,324
36437,4,12,27,26,56,53,80,125,248,415
36438,119,32,44,39,57,54,80,95,181,344
36439,19,33,66,69,72,84,115,79,159,349
36440,80,66,78,62,69,56,87,86,165,296
36441,6,42,64,51,59,62,111,114,186,351
36442,19,58,50,38,38,34,63,82,199,464
36443,22,31,54,90,74,70,95,93,167,349
36444,23,177,60,63,62,55,79,94,141,291
36445,55,86,73,46,49,50,94,93,147,352
36446,8,59,76,79,80,71,87,91,174,321
36447,16,62,107,67,53,52,69,78,176,365
36448,3,22,27,41,84,76,111,121,221,340
36449,2,29,32,50,65,61,81,93,182,451
36450,0,12,34,48,62,77,94,111,236,371
36451,15,62,49,47,86,81,97,90,181,337
36452,35,15,27,57,91,84,131,129,169,307
36453,2,44,65,55,50,50,73,99,174,434
36454,4,38,51,49,51,78,116,97,199,363
36455,2,23,58,80,97,94,121,104,167,300
36456,0,8,23,41,61,102,136,150,197,328
36457,20,63,93,72,70,65,107,82,154,319
36458,6,23,40,45,66,57,83,70,178,478
36459,2,15,32,38,49,58,84,121,234,413
36460,18,101,86,62,65,69,89,74,152,329
36461,9,18,28,53,81,96,114,104,211,332
36462,15,32,52,72,68,75,115,85,180,351
36463,0,27,49,57,51,51,79,92,205,434
36464,6,29,55,42,79,86,104,130,182,333
36465,11,17,56,54,64,67,108,102,187,379
36466,4,26,86,81,69,77,100,107,177,319
36467,1,28,47,73,76,61,96,106,201,356
36468,7,26,39,75,54,63,103,107,192,380
36469,4,19,42,52,60,70,105,127,210,357
36470,12,48,58,55,34,59,99,120,179,381
36471,5,19,59,44,44,52,87,99,218,419
36472,1,44,62,89,83,72,97,93,169,335
36473,1,23,44,78,93,84,116,97,174,335
36474,48,70,37,52,58,75,121,114,170,300
36475,2,141,83,82,79,60,77,82,149,291
36476,5,39,37,31,34,47,56,84,212,501
36477,841,112,4,6,3,4,10,10,26,33
36478,34,59,64,82,68,77,97,87,153,324
36479,1,35,32,26,49,64,112,146,239,341
36480,841,114,5,4,4,3,12,15,22,26
36481,0,7,42,33,85,72,141,135,205,326
36482,36,182,56,56,59,59,86,71,146,294
36483,24,37,86,71,87,74,101,79,153,333
36484,0,3,24,56,34,82,121,127,204,395
36485,18,58,44,45,82,87,106,98,169,338
36486,24,161,77,68,48,56,81,72,132,326
36487,841,115,1,9,16,5,7,11,26,15
36488,21,44,70,75,82,92,105,81,170,305
36489,6,26,60,56,80,95,111,128,169,315
36490,0,17,45,48,89,88,131,118,192,317
36491,5,57,56,69,61,64,76,101,194,363
36492,22,48,84,86,70,74,92,90,157,322
36493,0,16,18,41,47,66,114,108,208,427
36494,6,27,67,93,76,76,104,93,163,341
36495,3,30,78,103,73,81,131,109,144,294
36496,0,178,79,66,67,57,79,87,146,286
36497,11,32,36,51,95,81,115,105,173,346
36498,1,33,60,63,66,106,109,100,174,333
36499,117,190,50,42,49,49,74,79,123,272
36500,12,40,59,86,99,92,97,88,158,314
36501,42,167,66,59,72,61,95,77,128,278
36502,0,23,41,54,57,62,87,105,201,415
36503,19,81,95,82,67,85,82,67,154,313
36504,0,10,36,41,71,99,128,110,203,348
36505,643,11,39,40,29,43,58,51,57,74
36506,0,22,37,48,87,102,126,136,175,312
36507,62,52,89,44,57,51,82,93,160,355
36508,841,112,2,6,3,9,9,10,22,35
36509,8,25,31,37,39,76,110,130,228,362
36510,79,38,43,46,76,62,97,113,164,327
36511,1,11,41,71,57,77,119,125,187,356
36512,0,26,61,81,87,86,99,101,173,331
36513,33,57,79,57,58,83,101,91,170,316
36514,11,65,76,70,99,69,89,68,164,334
36515,9,44,52,73,55,85,103,108,171,346
36516,24,58,54,65,62,81,97,103,176,325
36517,7,48,37,28,40,41,81,73,196,495
36518,24,209,67,63,50,38,67,85,139,303
36519,2,18,53,48,62,93,106,146,172,346
36520,0,5,17,23,60,85,168,126,162,400
36521,10,38,48,67,81,98,127,103,178,296
36522,0,131,51,66,65,48,76,102,179,327
36523,20,50,52,70,68,72,118,99,182,314
36524,0,11,50,65,75,73,87,110,216,358
36525,0,19,32,53,70,105,138,112,196,320
36526,0,5,29,61,60,96,130,107,196,362
36527,24,164,48,62,83,67,86,85,139,287
36528,16,35,65,61,60,62,114,109,181,342
36529,4,42,55,54,76,83,121,110,166,335
36530,8,39,62,55,79,61,85,98,183,376
36531,1,9,30,45,68,63,112,129,224,365
36532,17,31,85,73,59,70,104,104,174,328
36533,16,177,63,59,79,60,81,75,156,279
36534,6,22,66,53,62,74,91,102,154,416
36535,0,148,44,31,52,58,96,105,165,346
36536,23,105,88,63,63,64,85,72,155,327
36537,6,44,44,76,78,78,111,107,171,331
36538,0,127,47,61,83,92,90,86,158,301
36539,1,132,31,41,66,82,104,95,167,326
36540,6,17,33,37,60,52,78,113,183,467
36541,841,112,3,4,6,6,15,18,23,18
36542,1,8,35,56,78,96,115,111,179,367
36543,0,10,38,42,64,78,117,139,217,341
36544,35,46,46,65,76,70,93,81,170,363
36545,15,57,74,64,69,69,101,97,171,328
36546,31,65,96,76,56,62,94,93,162,310
36547,652,49,28,31,39,36,35,22,56,97
36548,0,2,13,34,49,55,94,135,242,421
36549,2,35,42,52,60,73,86,95,169,432
36550,1,1,7,33,60,70,91,130,166,487
36551,12,16,50,57,58,110,91,106,168,377
36552,24,188,59,40,54,55,77,69,135,344
36553,1,4,24,36,42,62,79,99,211,488
36554,9,41,87,77,92,73,109,102,158,298
36555,237,162,54,31,39,28,55,51,119,269
36556,8,170,62,52,67,65,92,92,156,282
36557,1,29,43,66,101,116,125,92,168,304
36558,3,25,51,56,83,79,102,120,196,331
36559,2,32,58,67,80,65,103,126,176,337
36560,8,15,33,39,53,74,113,109,167,435
36561,4,9,32,69,75,75,110,131,204,338
36562,12,48,39,44,37,44,76,110,214,421
36563,13,38,56,62,80,72,104,96,172,352
36564,0,16,51,66,69,63,88,92,163,437
36565,117,9,26,36,49,51,90,120,202,346
36566,6,36,56,45,38,54,100,94,205,412
36567,0,12,21,47,55,75,109,148,234,344
36568,3,20,64,58,67,82,123,127,191,311
36569,4,6,23,30,41,82,128,126,203,404
36570,4,25,27,47,49,46,119,132,201,396
36571,0,15,43,52,81,71,112,110,203,358
36572,7,43,62,61,54,70,115,99,166,369
36573,6,29,55,63,54,45,60,121,196,417
36574,9,186,63,63,66,63,79,81,130,306
36575,86,53,41,40,72,76,110,100,150,317
36576,24,47,48,42,59,72,94,108,192,359
36577,21,40,67,53,71,92,117,95,156,333
36578,5,80,78,77,56,66,95,93,181,315
36579,0,12,27,85,84,63,112,138,197,327
36580,0,6,30,51,60,76,102,107,184,430
36581,1,24,101,68,72,87,117,90,166,319
36582,7,51,109,70,49,83,97,96,164,320
36583,7,47,48,78,62,78,104,107,182,333
36584,3,2,37,36,54,54,115,147,204,394
36585,13,75,82,80,83,65,88,81,146,332
36586,2,15,47,72,94,86,119,130,178,303
36587,2,28,52,56,55,64,103,98,198,390
36588,643,13,36,22,48,46,53,44,61,79
36589,16,49,62,42,55,64,92,108,179,378
36590,193,15,27,51,68,73,86,70,158,304
36591,10,25,38,47,63,82,98,89,180,414
36592,201,148,35,39,39,26,53,62,133,309
36593,4,35,51,85,87,77,107,95,177,328
36594,22,27,41,55,72,79,122,94,170,363
36595,4,127,33,52,81,82,87,112,177,291
36596,15,24,47,44,53,66,99,127,217,353
36597,0,15,41,48,74,100,122,130,213,302
36598,1,15,33,26,42,73,114,170,232,339
36599,9,61,80,75,81,88,98,96,152,306
36600,0,6,23,54,75,92,124,115,182,375
36601,11,139,51,46,71,77,101,92,157,300
36602,0,138,32,53,67,62,103,104,193,293
36603,81,158,45,37,55,56,87,72,152,302
36604,13,60,42,38,43,57,108,150,208,326
36605,3,32,45,45,37,70,112,112,186,404
36606,24,93,101,55,56,61,92,80,154,329
36607,2,17,28,32,55,66,105,112,178,451
36608,15,16,38,58,50,63,131,136,168,370
36609,13,53,55,52,82,90,113,93,177,317
36610,50,60,67,69,71,83,88,89,161,307
36611,0,7,32,32,56,71,98,134,235,381
36612,3,38,61,64,60,72,123,88,169,368
36613,6,31,37,64,80,81,116,143,189,299
36614,195,133,25,24,46,36,62,64,147,313
36615,7,42,63,77,84,89,92,88,177,327
36616,0,7,22,50,86,106,144,117,175,339
36617,6,148,44,57,59,48,80,86,175,343
36618,6,134,101,74,90,67,84,78,136,276
36619,160,31,69,44,45,53,97,90,150,306
36620,13,177,56,78,77,69,79,75,133,288
36621,2,28,56,81,72,68,104,100,190,345
36622,2,159,92,62,56,66,84,76,153,296
36623,15,31,39,74,73,70,118,120,178,327
36624,0,7,15,53,59,98,104,100,174,436
36625,8,51,67,74,69,79,97,101,182,318
36626,0,30,41,69,64,64,121,122,210,324
36627,0,134,47,54,71,71,91,111,180,286
36628,3,56,64,68,82,72,93,95,167,346
36629,0,16,38,44,75,110,126,138,175,323
36630,5,44,75,71,57,49,61,84,198,402
36631,13,33,54,43,69,77,109,100,199,348
36632,19,35,44,47,82,70,100,102,206,340
36633,1,19,46,48,81,91,120,124,173,342
36634,20,34,59,52,82,70,92,96,195,345
36635,10,7,29,43,66,72,139,129,178,374
36636,3,54,69,70,71,80,102,103,180,314
36637,0,5,20,45,68,64,64,89,183,508
36638,5,23,57,37,70,54,85,78,205,432
36639,0,6,31,51,59,68,77,107,224,423
36640,26,144,71,51,82,76,92,84,135,284
36641,5,22,42,62,75,81,130,121,205,303
36642,7,44,27,42,58,68,112,142,196,350
36643,7,52,70,61,67,62,109,100,181,337
36644,0,5,37,39,67,74,132,145,213,334
36645,14,73,68,66,60,81,115,86,165,317
36646,7,74,87,83,76,64,92,76,159,328
36647,0,21,40,43,76,78,94,129,204,360
36648,13,33,65,80,74,76,117,100,172,315
36649,5,162,80,56,69,67,70,76,161,300
36650,0,34,50,39,36,61,88,126,193,418
36651,27,47,75,63,66,68,88,71,183,357
36652,9,30,27,47,62,83,125,116,204,343
36653,3,19,49,48,64,59,85,116,210,393
36654,16,19,59,33,64,93,115,127,191,328
36655,3,41,48,36,33,43,70,87,162,523
36656,132,13,26,41,35,58,113,112,176,339
36657,3,25,53,79,72,74,90,115,179,356
36658,7,18,19,37,57,52,79,143,207,427
36659,132,48,84,57,76,56,82,65,142,303
36660,1,25,63,54,76,87,93,91,190,365
36661,841,113,6,6,21,7,10,10,22,14
36662,4,40,46,68,95,92,106,91,164,340
36663,1,14,68,68,71,110,132,109,169,303
36664,1,8,45,53,68,84,117,98,167,405
36665,841,112,2,3,4,4,13,16,27,23
36666,11,82,57,63,52,91,103,94,171,321
36667,0,6,33,39,50,83,125,124,217,369
36668,1,9,16,39,71,97,114,154,219,326
36669,5,47,61,72,88,50,108,101,178,336
36670,0,31,38,76,76,95,112,93,193,331
36671,7,43,76,59,75,75,117,102,160,332
36672,15,40,71,63,67,80,91,105,186,327
36673,6,35,48,45,77,58,93,135,211,338
36674,15,57,77,43,50,55,119,107,192,330
36675,4,28,57,46,78,76,96,76,196,389
36676,1,5,49,80,99,84,128,110,179,311
36677,5,23,51,54,84,95,111,113,177,333
36678,0,18,58,59,86,88,126,122,170,318
36679,65,167,57,56,54,56,75,65,139,311
36680,0,8,28,66,90,82,127,128,196,321
36681,16,184,79,50,65,46,69,86,151,299
36682,127,37,45,53,62,72,79,91,133,346
36683,10,40,46,57,63,72,90,116,190,362
36684,22,83,66,50,74,59,98,84,164,345
36685,13,84,76,50,73,73,110,93,149,324
36686,28,208,78,49,60,44,62,79,131,306
36687,2,43,35,48,51,84,112,109,196,366
36688,12,168,69,57,74,77,74,69,138,307
36689,0,15,35,51,61,99,123,116,205,340
36690,15,106,87,47,77,63,88,87,146,329
36691,2,16,40,43,55,81,96,124,215,374
36692,0,10,40,52,69,82,133,103,202,355
36693,1,30,60,61,80,93,115,103,180,322
36694,3,32,67,80,76,83,105,94,187,319
36695,2,22,51,66,75,75,107,112,189,347
36696,48,82,64,52,58,65,90,93,146,347
36697,856,112,2,1,15,2,8,15,24,11
36698,29,50,62,41,52,67,96,115,168,365
36699,51,61,89,74,52,80,82,83,150,323
36700,657,141,29,21,32,29,22,24,34,56
36701,14,55,70,74,58,86,116,100,166,306
36702,2,128,46,84,67,81,96,105,167,270
36703,842,113,5,3,24,3,10,12,22,13
36704,17,65,67,56,84,59,105,88,163,341
36705,7,25,23,31,41,58,111,125,193,432
36706,3,44,78,69,67,73,107,119,160,326
36707,1,18,37,36,55,72,125,133,202,366
36708,0,20,46,64,89,90,115,115,190,316
36709,4,46,40,57,47,59,81,118,239,355
36710,5,25,43,45,68,74,111,141,186,348
36711,2,22,57,68,75,106,99,87,180,350
36712,0,7,24,52,70,92,135,149,181,336
36713,0,5,22,55,50,40,68,107,234,465
36714,851,113,1,1,16,2,11,15,21,14
36715,104,78,63,38,51,43,72,78,157,361
36716,240,153,44,45,44,25,57,61,118,258
36717,7,37,69,57,80,93,117,116,167,303
36718,4,43,66,59,55,67,101,90,227,334
36719,0,10,26,48,57,59,78,123,189,456
36720,81,27,54,54,69,69,116,102,168,305
36721,3,173,61,47,62,52,115,87,143,303
36722,17,184,88,56,65,75,70,72,142,276
36723,14,43,78,46,70,70,99,120,177,328
36724,0,10,23,45,68,76,89,130,205,400
36725,40,56,84,69,87,64,93,87,157,308
36726,3,32,71,57,66,72,124,114,173,334
36727,3,18,21,41,54,80,84,108,228,409
36728,122,5,38,57,75,91,115,85,153,305
36729,0,1,15,48,72,104,137,147,182,339
36730,20,43,51,54,78,59,86,100,177,377
36731,4,29,72,75,99,89,92,92,184,310
36732,3,25,44,55,79,78,122,100,171,369
36733,2,26,55,44,52,65,91,92,194,425
36734,19,77,83,79,77,61,87,86,169,307
36735,0,16,32,58,119,99,142,120,162,297
36736,31,84,71,55,54,47,100,102,158,343
36737,3,16,58,76,87,95,128,93,179,311
36738,9,136,52,53,57,61,118,108,167,285
36739,646,23,34,39,51,37,40,41,60,74
36740,2,19,39,51,69,64,98,143,172,389
36741,1,26,48,51,68,91,105,120,203,332
36742,196,18,41,43,66,59,96,85,173,268
36743,2,27,29,33,76,67,104,125,197,386
36744,11,158,59,61,64,59,88,88,151,306
36745,17,38,67,58,76,61,88,105,180,355
36746,3,59,56,58,74,77,117,110,171,321
36747,643,18,35,49,42,43,51,38,54,72
36748,6,57,54,47,63,60,114,116,205,324
36749,2,14,14,36,50,76,108,139,222,385
36750,1,31,69,64,74,71,100,89,181,365
36751,1,32,31,32,47,51,76,121,216,438
36752,0,12,39,31,36,53,105,124,216,429
36753,4,45,67,68,74,93,113,103,168,311
36754,4,46,91,64,75,65,93,117,176,315
36755,1,9,37,37,70,72,114,161,209,336
36756,29,70,48,57,75,78,87,88,166,347
36757,22,37,72,52,63,85,101,94,163,356
36758,6,101,81,61,69,69,85,87,162,325
36759,0,29,54,50,76,84,120,120,181,331
36760,0,2,9,35,48,97,110,116,194,435
36761,838,113,5,8,7,10,14,15,25,14
36762,0,9,32,34,74,118,141,124,188,326
36763,0,6,33,56,84,87,123,112,193,352
36764,2,41,50,58,66,70,94,114,212,339
36765,1,6,41,53,66,101,78,111,196,393
36766,1,53,37,37,46,51,97,100,208,415
36767,1,18,57,59,75,83,115,143,173,321
36768,42,79,65,74,73,69,95,94,135,319
36769,0,27,43,76,92,87,126,99,179,316
36770,1,19,42,47,54,80,117,117,180,388
36771,0,16,46,72,65,91,124,103,171,357
36772,7,70,46,44,60,66,101,113,193,346
36773,4,79,71,66,86,61,86,84,172,337
36774,10,15,62,58,82,78,121,112,197,311
36775,15,19,40,33,36,50,86,130,203,433
36776,4,22,42,51,60,76,109,117,215,350
36777,5,22,18,41,41,65,114,134,246,360
36778,1,11,30,40,49,62,93,127,231,401
36779,11,51,65,55,66,67,83,106,182,359
36780,1,35,57,49,71,85,106,123,174,344
36781,30,196,76,68,79,47,67,63,120,299
36782,3,44,63,82,117,77,109,81,150,320
36783,0,10,21,45,48,78,87,109,223,425
36784,0,11,18,31,74,84,126,148,185,368
36785,4,39,57,59,59,78,106,110,173,361
36786,842,112,3,5,19,4,12,11,25,13
36787,34,46,50,69,85,84,94,65,179,339
36788,852,113,1,1,17,4,10,11,24,13
36789,37,72,82,67,57,60,78,96,161,335
36790,1,1,8,37,70,93,137,114,178,407
36791,89,152,38,40,48,69,76,83,159,291
36792,8,45,67,66,75,89,118,94,165,319
36793,10,53,64,43,59,48,84,83,181,421
36794,28,83,56,68,49,71,103,95,166,326
36795,3,14,33,66,77,82,118,112,197,344
36796,1,143,33,39,48,64,77,133,182,325
36797,9,7,39,49,81,81,111,115,194,361
36798,2,7,31,58,85,66,126,116,207,349
36799,10,39,38,51,55,61,84,109,207,392
36800,645,144,25,24,34,26,23,29,41,54
36801,9,79,70,47,72,68,100,94,173,334
36802,2,13,41,62,74,96,129,107,187,335
36803,11,37,62,66,89,89,101,103,166,321
36804,0,10,67,62,64,71,101,106,231,334
36805,14,45,78,74,94,91,103,71,158,317
36806,9,168,86,63,103,48,58,79,151,281
36807,653,50,29,32,31,38,35,27,47,103
36808,10,55,51,45,43,61,97,116,209,359
36809,0,12,35,72,92,112,125,110,184,303
36810,0,8,35,28,57,60,97,133,203,425
36811,10,57,65,60,71,65,102,122,163,331
36812,6,26,57,102,86,100,104,115,142,308
36813,118,11,50,56,52,81,101,95,166,315
36814,0,17,26,22,62,74,104,142,215,383
36815,5,41,92,54,64,61,116,105,188,320
36816,5,49,41,75,97,91,114,92,161,321
36817,23,42,56,28,52,60,84,94,183,423
36818,13,50,83,76,78,72,71,82,163,357
36819,11,66,23,38,36,43,114,131,179,404
36820,1,5,30,62,69,78,108,116,184,393
36821,1,17,61,60,80,71,87,101,186,381
36822,24,70,90,77,54,56,98,94,165,317
36823,643,116,15,29,35,40,40,41,42,44
36824,1,33,70,63,74,97,114,104,168,321
36825,0,3,20,40,57,68,138,130,213,377
36826,0,10,29,48,69,51,96,134,198,411
36827,0,21,36,44,66,98,112,122,172,374
36828,3,44,97,64,84,72,104,86,155,337
36829,1,11,38,48,57,64,112,147,195,372
36830,6,7,55,43,76,55,85,137,224,359
36831,31,91,72,58,62,83,88,69,152,339
36832,0,5,22,51,58,85,92,99,197,437
36833,2,34,88,73,65,80,110,103,169,322
36834,52,80,77,64,93,70,91,78,147,293
36835,26,56,70,54,76,79,99,88,160,337
36836,0,19,46,43,36,54,82,96,194,475
36837,4,50,55,66,94,70,112,111,168,316
36838,8,8,52,50,89,87,109,132,190,322
36839,69,18,40,60,78,69,115,107,170,319
36840,0,0,15,37,64,80,110,153,197,389
36841,3,128,68,50,85,75,102,103,158,274
36842,1,14,26,42,70,77,100,135,202,378
36843,35,71,77,74,80,76,89,85,158,300
36844,0,116,51,43,57,70,97,139,189,283
36845,0,6,37,59,60,77,119,154,208,326
36846,9,38,50,63,84,91,128,106,177,300
36847,0,8,34,29,38,59,81,77,206,514
36848,19,34,54,68,85,84,123,90,165,323
36849,0,20,70,71,92,97,111,98,171,315
36850,115,8,26,31,40,33,67,84,206,436
36851,6,49,85,85,75,94,96,92,156,308
36852,1,7,30,45,65,94,149,162,179,314
36853,0,8,24,52,84,99,110,131,185,353
36854,842,117,2,4,9,5,9,4,16,39
36855,50,218,74,41,65,45,72,69,139,272
36856,15,46,47,36,60,55,91,107,215,373
36857,8,31,56,65,99,65,93,85,191,353
36858,7,47,69,55,69,68,98,94,180,359
36859,12,76,82,47,62,70,118,89,159,330
36860,11,65,102,57,64,67,100,88,163,328
36861,90,65,37,53,48,56,76,81,182,357
36862,1,17,40,61,80,88,84,115,184,375
36863,1,23,58,68,84,55,64,85,162,445
36864,26,92,78,55,48,52,100,96,149,349
36865,0,13,41,67,71,68,79,85,191,430
36866,9,45,54,80,69,81,111,108,187,302
36867,37,101,66,53,55,58,97,86,154,338
36868,9,35,40,41,62,88,124,125,209,313
36869,2,47,100,78,89,60,94,96,169,311
36870,0,7,34,53,71,102,147,146,165,321
36871,2,30,45,58,50,79,98,87,192,405
36872,2,57,56,47,65,62,118,108,191,340
36873,3,139,88,72,85,68,106,88,140,257
36874,133,143,65,43,59,37,79,77,126,283
36875,48,206,79,58,72,41,64,66,130,281
36876,759,14,19,23,34,32,27,24,44,69
36877,0,10,40,46,103,92,120,135,183,317
36878,14,58,44,69,81,93,116,102,145,323
36879,7,51,74,70,54,72,116,99,186,317
36880,0,32,61,76,90,92,90,91,176,337
36881,6,33,85,87,72,62,81,93,160,367
36882,6,60,68,69,66,70,119,93,159,336
36883,8,30,30,33,80,86,95,107,178,399
36884,6,61,82,70,83,67,88,99,156,334
36885,0,121,39,42,86,84,99,96,163,315
36886,841,112,3,3,19,4,10,10,24,21
36887,6,57,46,50,64,83,114,104,169,353
36888,23,56,63,69,58,80,107,93,158,338
36889,0,25,72,90,96,73,90,94,170,335
36890,0,11,44,86,115,84,111,121,171,302
36891,644,6,25,34,27,52,75,47,68,68
36892,1,26,41,43,56,64,79,96,165,474
36893,4,25,70,71,93,83,118,94,187,301
36894,2,5,27,40,56,87,128,170,212,320
36895,22,59,68,58,59,88,95,108,173,315
36896,137,61,55,59,37,67,96,88,135,310
36897,0,37,37,59,55,75,83,102,190,407
36898,0,10,21,40,55,55,98,135,224,408
36899,1,12,42,53,68,76,103,113,189,388
36900,1,26,33,47,47,82,87,123,212,387
36901,20,66,77,80,69,61,95,85,163,329
36902,7,130,26,44,72,70,102,126,176,293
36903,0,16,22,38,63,83,124,123,210,366
36904,41,189,66,46,64,45,64,85,126,319
36905,0,28,69,70,63,105,111,95,172,332
36906,841,112,1,3,19,3,9,13,24,21
36907,1,10,50,54,75,89,138,121,189,319
36908,1,12,36,67,95,115,154,117,168,280
36909,0,24,28,68,71,53,104,89,221,387
36910,8,58,60,49,52,53,94,111,206,355
36911,8,40,81,65,68,59,95,106,196,328
36912,7,24,43,57,65,77,99,101,191,382
36913,6,173,76,67,71,56,75,95,151,276
36914,2,28,58,51,76,67,74,92,194,404
36915,5,74,79,75,69,75,92,91,160,326
36916,7,34,68,75,60,78,96,99,191,338
36917,3,34,65,84,92,80,111,96,163,318
36918,76,16,37,58,94,92,102,102,164,304
36919,841,113,6,3,21,4,11,13,22,12
36920,12,151,83,62,96,55,79,82,155,270
36921,5,45,73,56,107,83,91,80,151,355
36922,5,21,51,73,84,86,120,126,180,300
36923,21,168,52,39,84,69,95,87,165,265
36924,0,15,51,61,48,86,93,101,192,398
36925,23,183,64,57,68,54,70,87,153,286
36926,643,15,31,40,41,31,46,57,69,72
36927,2,142,50,61,83,85,101,95,159,268
36928,1,12,29,38,84,87,122,133,176,363
36929,10,49,65,61,69,96,107,103,187,299
36930,6,30,54,43,53,51,80,121,222,386
36931,3,14,46,64,102,91,103,112,180,331
36932,0,8,36,50,66,84,108,124,174,396
36933,1,36,62,76,75,92,106,90,171,336
36934,24,66,91,55,65,44,94,97,190,319
36935,842,113,7,2,12,4,15,10,24,18
36936,4,13,34,73,96,115,135,96,169,311
36937,4,132,35,54,66,77,108,95,167,308
36938,16,79,76,91,77,67,90,73,144,332
36939,0,24,51,66,64,81,122,111,201,325
36940,17,175,45,46,54,49,107,76,174,302
36941,0,10,45,54,102,96,135,121,173,310
36942,2,29,31,46,56,67,111,134,207,363
36943,90,63,38,73,61,62,107,95,155,301
36944,7,40,52,66,86,87,114,128,169,297
36945,14,80,85,68,59,62,79,80,167,351
36946,847,115,3,5,18,5,7,8,25,13
36947,2,16,53,64,60,77,114,108,172,380
36948,0,24,28,29,56,79,132,134,222,341
36949,851,113,3,5,6,5,8,14,27,16
36950,6,29,48,66,64,78,115,113,188,339
36951,128,26,43,65,56,73,99,93,160,302
36952,2,14,51,43,73,108,130,90,184,351
36953,15,55,69,58,56,73,94,104,168,353
36954,0,12,32,39,52,119,124,159,184,324
36955,3,50,67,69,57,66,105,101,179,349
36956,5,21,63,81,76,77,113,98,178,334
