uid,n_null,discret_null
32068,42,42
32069,61,61
32070,696,696
32071,39,39
32072,55,55
32073,45,45
32074,40,40
32075,30,30
32076,44,44
32077,48,48
32078,39,39
32079,49,49
32080,30,30
32081,37,37
32082,40,40
32083,51,51
32084,53,53
32085,49,49
32086,41,41
32087,50,50
32088,59,59
32089,54,54
32090,50,50
32091,167,167
32092,48,48
32093,63,63
32094,169,169
32095,168,168
32096,35,35
32097,152,152
32098,41,41
32099,64,64
32100,44,44
32101,35,35
32102,52,52
32103,179,179
32104,50,50
32105,61,61
32106,41,41
32107,61,61
32108,68,68
32109,40,40
32110,69,69
32111,64,64
32112,61,61
32113,56,56
32114,104,104
32115,36,36
32116,229,229
32117,43,43
32118,59,59
32119,1018,1018
32120,51,51
32121,63,63
32122,42,42
32123,51,51
32124,54,54
32125,39,39
32126,103,103
32127,188,188
32128,1027,1027
32129,57,57
32130,40,40
32131,62,62
32132,45,45
32133,71,71
32134,47,47
32135,66,66
32136,38,38
32137,56,56
32138,69,69
32139,40,40
32140,32,32
32141,162,162
32142,43,43
32143,51,51
32144,65,65
32145,38,38
32146,37,37
32147,58,58
32148,164,164
32149,21,21
32150,61,61
32151,345,345
32152,717,717
32153,69,69
32154,182,182
32155,53,53
32156,50,50
32157,54,54
32158,54,54
32159,152,152
32160,44,44
32161,60,60
32162,246,246
32163,49,49
32164,55,55
32165,66,66
32166,167,167
32167,61,61
32168,47,47
32169,37,37
32170,48,48
32171,173,173
32172,47,47
32173,50,50
32174,67,67
32175,65,65
32176,182,182
32177,162,162
32178,62,62
32179,64,64
32180,64,64
32181,27,27
32182,38,38
32183,66,66
32184,58,58
32185,56,56
32186,25,25
32187,161,161
32188,154,154
32189,65,65
32190,41,41
32191,61,61
32192,32,32
32193,46,46
32194,196,196
32195,53,53
32196,38,38
32197,57,57
32198,45,45
32199,41,41
32200,1102,1102
32201,38,38
32202,76,76
32203,50,50
32204,61,61
32205,68,68
32206,33,33
32207,51,51
32208,45,45
32209,43,43
32210,72,72
32211,55,55
32212,1021,1021
32213,58,58
32214,56,56
32215,46,46
32216,38,38
32217,63,63
32218,185,185
32219,61,61
32220,39,39
32221,39,39
32222,47,47
32223,695,695
32224,38,38
32225,184,184
32226,49,49
32227,68,68
32228,41,41
32229,50,50
32230,53,53
32231,30,30
32232,140,140
32233,44,44
32234,73,73
32235,54,54
32236,45,45
32237,169,169
32238,76,76
32239,65,65
32240,1013,1013
32241,701,701
32242,45,45
32243,44,44
32244,54,54
32245,59,59
32246,59,59
32247,65,65
32248,66,66
32249,35,35
32250,73,73
32251,32,32
32252,53,53
32253,46,46
32254,41,41
32255,56,56
32256,215,215
32257,53,53
32258,43,43
32259,43,43
32260,58,58
32261,42,42
32262,178,178
32263,62,62
32264,53,53
32265,62,62
32266,130,130
32267,17,17
32268,949,949
32269,53,53
32270,173,173
32271,1045,1045
32272,27,27
32273,1015,1015
32274,61,61
32275,168,168
32276,67,67
32277,117,117
32278,106,106
32279,57,57
32280,241,241
32281,38,38
32282,46,46
32283,50,50
32284,834,834
32285,51,51
32286,167,167
32287,30,30
32288,56,56
32289,25,25
32290,52,52
32291,119,119
32292,55,55
32293,49,49
32294,50,50
32295,59,59
32296,173,173
32297,58,58
32298,31,31
32299,53,53
32300,48,48
32301,175,175
32302,59,59
32303,60,60
32304,63,63
32305,63,63
32306,155,155
32307,712,712
32308,37,37
32309,175,175
32310,44,44
32311,66,66
32312,177,177
32313,1039,1039
32314,38,38
32315,156,156
32316,177,177
32317,60,60
32318,50,50
32319,42,42
32320,35,35
32321,63,63
32322,1026,1026
32323,46,46
32324,44,44
32325,1021,1021
32326,38,38
32327,43,43
32328,46,46
32329,156,156
32330,1013,1013
32331,58,58
32332,1031,1031
32333,42,42
32334,170,170
32335,65,65
32336,66,66
32337,70,70
32338,48,48
32339,248,248
32340,116,116
32341,58,58
32342,177,177
32343,31,31
32344,57,57
32345,51,51
32346,58,58
32347,62,62
32348,34,34
32349,36,36
32350,54,54
32351,49,49
32352,185,185
32353,44,44
32354,178,178
32355,184,184
32356,33,33
32357,47,47
32358,49,49
32359,173,173
32360,35,35
32361,72,72
32362,38,38
32363,65,65
32364,56,56
32365,52,52
32366,55,55
32367,47,47
32368,170,170
32369,55,55
32370,70,70
32371,57,57
32372,55,55
32373,47,47
32374,57,57
32375,51,51
32376,48,48
32377,59,59
32378,177,177
32379,39,39
32380,64,64
32381,152,152
32382,35,35
32383,358,358
32384,62,62
32385,713,713
32386,56,56
32387,60,60
32388,61,61
32389,23,23
32390,54,54
32391,125,125
32392,1027,1027
32393,62,62
32394,715,715
32395,47,47
32396,73,73
32397,55,55
32398,45,45
32399,159,159
32400,169,169
32401,38,38
32402,45,45
32403,125,125
32404,168,168
32405,56,56
32406,110,110
32407,33,33
32408,257,257
32409,64,64
32410,40,40
32411,274,274
32412,60,60
32413,61,61
32414,50,50
32415,103,103
32416,156,156
32417,44,44
32418,39,39
32419,45,45
32420,70,70
32421,352,352
32422,53,53
32423,55,55
32424,161,161
32425,63,63
32426,59,59
32427,74,74
32428,42,42
32429,54,54
32430,61,61
32431,54,54
32432,65,65
32433,41,41
32434,43,43
32435,49,49
32436,49,49
32437,39,39
32438,60,60
32439,54,54
32440,85,85
32441,165,165
32442,33,33
32443,35,35
32444,42,42
32445,27,27
32446,70,70
32447,180,180
32448,62,62
32449,59,59
32450,32,32
32451,34,34
32452,162,162
32453,44,44
32454,48,48
32455,44,44
32456,40,40
32457,65,65
32458,1036,1036
32459,52,52
32460,183,183
32461,27,27
32462,42,42
32463,40,40
32464,43,43
32465,65,65
32466,46,46
32467,166,166
32468,51,51
32469,190,190
32470,291,291
32471,33,33
32472,40,40
32473,47,47
32474,34,34
32475,54,54
32476,39,39
32477,56,56
32478,158,158
32479,57,57
32480,56,56
32481,55,55
32482,163,163
32483,48,48
32484,74,74
32485,67,67
32486,175,175
32487,108,108
32488,59,59
32489,49,49
32490,57,57
32491,116,116
32492,24,24
32493,1020,1020
32494,47,47
32495,45,45
32496,64,64
32497,179,179
32498,53,53
32499,52,52
32500,36,36
32501,48,48
32502,155,155
32503,68,68
32504,42,42
32505,180,180
32506,54,54
32507,43,43
32508,40,40
32509,37,37
32510,56,56
32511,30,30
32512,67,67
32513,34,34
32514,50,50
32515,42,42
32516,54,54
32517,169,169
32518,52,52
32519,64,64
32520,46,46
32521,64,64
32522,174,174
32523,41,41
32524,165,165
32525,296,296
32526,157,157
32527,44,44
32528,185,185
32529,62,62
32530,35,35
32531,278,278
32532,1035,1035
32533,73,73
32534,159,159
32535,70,70
32536,35,35
32537,70,70
32538,52,52
32539,50,50
32540,55,55
32541,43,43
32542,70,70
32543,62,62
32544,72,72
32545,40,40
32546,53,53
32547,42,42
32548,145,145
32549,50,50
32550,239,239
32551,56,56
32552,136,136
32553,38,38
32554,54,54
32555,29,29
32556,51,51
32557,61,61
32558,43,43
32559,41,41
32560,45,45
32561,48,48
32562,54,54
32563,40,40
32564,40,40
32565,27,27
32566,47,47
32567,36,36
32568,51,51
32569,65,65
32570,51,51
32571,59,59
32572,43,43
32573,45,45
32574,28,28
32575,172,172
32576,707,707
32577,56,56
32578,60,60
32579,61,61
32580,60,60
32581,71,71
32582,53,53
32583,30,30
32584,71,71
32585,71,71
32586,52,52
32587,43,43
32588,39,39
32589,43,43
32590,44,44
32591,165,165
32592,53,53
32593,48,48
32594,56,56
32595,18,18
32596,46,46
32597,61,61
32598,37,37
32599,43,43
32600,53,53
32601,39,39
32602,66,66
32603,49,49
32604,109,109
32605,62,62
32606,64,64
32607,46,46
32608,44,44
32609,48,48
32610,164,164
32611,39,39
32612,49,49
32613,1023,1023
32614,50,50
32615,36,36
32616,38,38
32617,55,55
32618,45,45
32619,56,56
32620,47,47
32621,41,41
32622,39,39
32623,44,44
32624,56,56
32625,60,60
32626,41,41
32627,1050,1050
32628,162,162
32629,66,66
32630,62,62
32631,32,32
32632,71,71
32633,249,249
32634,44,44
32635,55,55
32636,53,53
32637,50,50
32638,44,44
32639,20,20
32640,152,152
32641,33,33
32642,61,61
32643,41,41
32644,52,52
32645,160,160
32646,53,53
32647,39,39
32648,65,65
32649,46,46
32650,164,164
32651,61,61
32652,47,47
32653,44,44
32654,54,54
32655,38,38
32656,710,710
32657,82,82
32658,26,26
32659,38,38
32660,318,318
32661,63,63
32662,36,36
32663,40,40
32664,163,163
32665,47,47
32666,31,31
32667,32,32
32668,37,37
32669,65,65
32670,56,56
32671,47,47
32672,163,163
32673,153,153
32674,161,161
32675,125,125
32676,169,169
32677,51,51
32678,47,47
32679,53,53
32680,31,31
32681,65,65
32682,52,52
32683,67,67
32684,110,110
32685,52,52
32686,80,80
32687,56,56
32688,188,188
32689,32,32
32690,44,44
32691,167,167
32692,48,48
32693,49,49
32694,47,47
32695,49,49
32696,51,51
32697,46,46
32698,706,706
32699,67,67
32700,43,43
32701,1045,1045
32702,38,38
32703,51,51
32704,41,41
32705,60,60
32706,163,163
32707,54,54
32708,170,170
32709,67,67
32710,45,45
32711,177,177
32712,44,44
32713,41,41
32714,54,54
32715,32,32
32716,42,42
32717,68,68
32718,61,61
32719,42,42
32720,71,71
32721,40,40
32722,702,702
32723,26,26
32724,97,97
32725,60,60
32726,31,31
32727,29,29
32728,43,43
32729,45,45
32730,32,32
32731,245,245
32732,63,63
32733,44,44
32734,55,55
32735,35,35
32736,172,172
32737,111,111
32738,35,35
32739,49,49
32740,50,50
32741,124,124
32742,60,60
32743,57,57
32744,32,32
32745,35,35
32746,167,167
32747,42,42
32748,145,145
32749,50,50
32750,39,39
32751,60,60
32752,61,61
32753,52,52
32754,161,161
32755,42,42
32756,66,66
32757,47,47
32758,164,164
32759,694,694
32760,43,43
32761,43,43
32762,37,37
32763,38,38
32764,42,42
32765,62,62
32766,46,46
32767,303,303
32768,58,58
32769,51,51
32770,34,34
32771,42,42
32772,55,55
32773,24,24
32774,43,43
32775,52,52
32776,173,173
32777,52,52
32778,51,51
32779,51,51
32780,36,36
32781,167,167
32782,56,56
32783,40,40
32784,61,61
32785,207,207
32786,47,47
32787,128,128
32788,175,175
32789,45,45
32790,49,49
32791,42,42
32792,153,153
32793,33,33
32794,41,41
32795,50,50
32796,1029,1029
32797,1024,1024
32798,63,63
32799,182,182
32800,158,158
32801,63,63
32802,54,54
32803,59,59
32804,67,67
32805,161,161
32806,30,30
32807,1004,1004
32808,1036,1036
32809,47,47
32810,44,44
32811,52,52
32812,45,45
32813,71,71
32814,58,58
32815,60,60
32816,50,50
32817,39,39
32818,62,62
32819,160,160
32820,188,188
32821,33,33
32822,64,64
32823,168,168
32824,39,39
32825,46,46
32826,27,27
32827,51,51
32828,67,67
32829,243,243
32830,42,42
32831,43,43
32832,50,50
32833,57,57
32834,56,56
32835,166,166
32836,48,48
32837,77,77
32838,27,27
32839,167,167
32840,65,65
32841,1036,1036
32842,44,44
32843,28,28
32844,48,48
32845,55,55
32846,58,58
32847,173,173
32848,60,60
32849,46,46
32850,39,39
32851,44,44
32852,36,36
32853,130,130
32854,139,139
32855,30,30
32856,176,176
32857,67,67
32858,49,49
32859,50,50
32860,46,46
32861,56,56
32862,66,66
32863,54,54
32864,61,61
32865,37,37
32866,36,36
32867,43,43
32868,38,38
32869,166,166
32870,64,64
32871,111,111
32872,66,66
32873,62,62
32874,174,174
32875,37,37
32876,53,53
32877,179,179
32878,57,57
32879,67,67
32880,49,49
32881,52,52
32882,62,62
32883,47,47
32884,53,53
32885,36,36
32886,61,61
32887,39,39
32888,72,72
32889,48,48
32890,36,36
32891,48,48
32892,36,36
32893,143,143
32894,50,50
32895,71,71
32896,39,39
32897,837,837
32898,47,47
32899,58,58
32900,46,46
32901,185,185
32902,716,716
32903,179,179
32904,69,69
32905,59,59
32906,53,53
32907,153,153
32908,59,59
32909,190,190
32910,39,39
32911,46,46
32912,29,29
32913,61,61
32914,40,40
32915,41,41
32916,64,64
32917,31,31
32918,171,171
32919,53,53
32920,167,167
32921,63,63
32922,707,707
32923,68,68
32924,153,153
32925,1011,1011
32926,158,158
32927,171,171
32928,51,51
32929,38,38
32930,43,43
32931,49,49
32932,157,157
32933,34,34
32934,44,44
32935,69,69
32936,1036,1036
32937,59,59
32938,63,63
32939,32,32
32940,40,40
32941,49,49
32942,45,45
32943,173,173
32944,136,136
32945,51,51
32946,33,33
32947,39,39
32948,41,41
32949,51,51
32950,43,43
32951,66,66
32952,828,828
32953,47,47
32954,52,52
32955,72,72
32956,61,61
32957,42,42
32958,69,69
32959,53,53
32960,42,42
32961,37,37
32962,52,52
32963,56,56
32964,159,159
32965,35,35
32966,36,36
32967,45,45
32968,133,133
32969,173,173
32970,165,165
32971,59,59
32972,33,33
32973,176,176
32974,45,45
32975,61,61
32976,185,185
32977,1024,1024
32978,49,49
32979,45,45
32980,181,181
32981,44,44
32982,244,244
32983,169,169
32984,36,36
32985,169,169
32986,60,60
32987,43,43
32988,35,35
32989,813,813
32990,65,65
32991,68,68
32992,47,47
32993,58,58
32994,56,56
32995,42,42
32996,165,165
32997,49,49
32998,38,38
32999,63,63
33000,38,38
33001,709,709
33002,68,68
33003,52,52
33004,53,53
33005,59,59
33006,34,34
33007,58,58
33008,40,40
33009,75,75
33010,50,50
33011,46,46
33012,61,61
33013,62,62
33014,53,53
33015,66,66
33016,696,696
33017,40,40
33018,45,45
33019,49,49
33020,59,59
33021,59,59
33022,26,26
33023,57,57
33024,31,31
33025,44,44
33026,44,44
33027,55,55
33028,179,179
33029,55,55
33030,47,47
33031,31,31
33032,58,58
33033,68,68
33034,55,55
33035,44,44
33036,33,33
33037,52,52
33038,53,53
33039,157,157
33040,62,62
33041,43,43
33042,65,65
33043,43,43
33044,30,30
33045,50,50
33046,54,54
33047,37,37
33048,56,56
33049,62,62
33050,31,31
33051,47,47
33052,58,58
33053,166,166
33054,54,54
33055,42,42
33056,38,38
33057,47,47
33058,39,39
33059,198,198
33060,64,64
33061,120,120
33062,284,284
33063,59,59
33064,38,38
33065,94,94
33066,31,31
33067,48,48
33068,160,160
33069,69,69
33070,65,65
33071,49,49
33072,177,177
33073,42,42
33074,154,154
33075,44,44
33076,56,56
33077,45,45
33078,131,131
33079,49,49
33080,176,176
33081,39,39
33082,26,26
33083,52,52
33084,57,57
33085,46,46
33086,55,55
33087,140,140
33088,32,32
33089,57,57
33090,33,33
33091,40,40
33092,170,170
33093,127,127
33094,34,34
33095,47,47
33096,48,48
33097,59,59
33098,40,40
33099,23,23
33100,176,176
33101,711,711
33102,42,42
33103,32,32
33104,52,52
33105,22,22
33106,55,55
33107,50,50
33108,60,60
33109,44,44
33110,36,36
33111,53,53
33112,38,38
33113,57,57
33114,72,72
33115,48,48
33116,55,55
33117,123,123
33118,71,71
33119,177,177
33120,59,59
33121,46,46
33122,66,66
33123,165,165
33124,701,701
33125,167,167
33126,51,51
33127,30,30
33128,121,121
33129,49,49
33130,377,377
33131,1033,1033
33132,58,58
33133,143,143
33134,277,277
33135,54,54
33136,44,44
33137,62,62
33138,49,49
33139,47,47
33140,52,52
33141,48,48
33142,25,25
33143,51,51
33144,62,62
33145,717,717
33146,50,50
33147,53,53
33148,43,43
33149,49,49
33150,54,54
33151,44,44
33152,33,33
33153,61,61
33154,45,45
33155,51,51
33156,163,163
33157,62,62
33158,50,50
33159,41,41
33160,55,55
33161,37,37
33162,34,34
33163,33,33
33164,107,107
33165,179,179
33166,54,54
33167,62,62
33168,197,197
33169,61,61
33170,704,704
33171,29,29
33172,43,43
33173,61,61
33174,46,46
33175,68,68
33176,37,37
33177,36,36
33178,29,29
33179,36,36
33180,56,56
33181,46,46
33182,163,163
33183,28,28
33184,46,46
33185,176,176
33186,69,69
33187,44,44
33188,183,183
33189,54,54
33190,41,41
33191,46,46
33192,47,47
33193,37,37
33194,50,50
33195,1031,1031
33196,95,95
33197,64,64
33198,53,53
33199,58,58
33200,48,48
33201,39,39
33202,39,39
33203,172,172
33204,64,64
33205,55,55
33206,61,61
33207,38,38
33208,183,183
33209,66,66
33210,53,53
33211,45,45
33212,41,41
33213,35,35
33214,163,163
33215,54,54
33216,36,36
33217,51,51
33218,1021,1021
33219,38,38
33220,181,181
33221,52,52
33222,40,40
33223,66,66
33224,37,37
33225,56,56
33226,27,27
33227,57,57
33228,61,61
33229,159,159
33230,39,39
33231,185,185
33232,51,51
33233,54,54
33234,57,57
33235,49,49
33236,827,827
33237,45,45
33238,153,153
33239,67,67
33240,27,27
33241,36,36
33242,37,37
33243,46,46
33244,174,174
33245,167,167
33246,827,827
33247,63,63
33248,64,64
33249,54,54
33250,50,50
33251,39,39
33252,34,34
33253,57,57
33254,44,44
33255,28,28
33256,48,48
33257,57,57
33258,54,54
33259,168,168
33260,72,72
33261,103,103
33262,39,39
33263,46,46
33264,63,63
33265,46,46
33266,42,42
33267,42,42
33268,53,53
33269,62,62
33270,38,38
33271,52,52
33272,51,51
33273,65,65
33274,45,45
33275,64,64
33276,35,35
33277,51,51
33278,38,38
33279,41,41
33280,57,57
33281,66,66
33282,46,46
33283,30,30
33284,48,48
33285,48,48
33286,58,58
33287,52,52
33288,54,54
33289,64,64
33290,44,44
33291,165,165
33292,34,34
33293,124,124
33294,48,48
33295,56,56
33296,59,59
33297,168,168
33298,32,32
33299,41,41
33300,54,54
33301,39,39
33302,47,47
33303,169,169
33304,231,231
33305,60,60
33306,44,44
33307,49,49
33308,48,48
33309,22,22
33310,58,58
33311,17,17
33312,64,64
33313,62,62
33314,63,63
33315,53,53
33316,64,64
33317,53,53
33318,165,165
33319,58,58
33320,35,35
33321,128,128
33322,58,58
33323,51,51
33324,44,44
33325,45,45
33326,35,35
33327,41,41
33328,40,40
33329,56,56
33330,61,61
33331,72,72
33332,170,170
33333,75,75
33334,179,179
33335,49,49
33336,53,53
33337,27,27
33338,39,39
33339,61,61
33340,136,136
33341,46,46
33342,41,41
33343,42,42
33344,51,51
33345,180,180
33346,53,53
33347,32,32
33348,42,42
33349,55,55
33350,50,50
33351,130,130
33352,46,46
33353,51,51
33354,52,52
33355,32,32
33356,65,65
33357,49,49
33358,46,46
33359,824,824
33360,63,63
33361,174,174
33362,165,165
33363,40,40
33364,38,38
33365,31,31
33366,41,41
33367,47,47
33368,65,65
33369,36,36
33370,44,44
33371,45,45
33372,706,706
33373,41,41
33374,173,173
33375,154,154
33376,30,30
33377,34,34
33378,37,37
33379,48,48
33380,50,50
33381,66,66
33382,41,41
33383,56,56
33384,42,42
33385,57,57
33386,66,66
33387,54,54
33388,71,71
33389,44,44
33390,44,44
33391,43,43
33392,54,54
33393,41,41
33394,66,66
33395,55,55
33396,41,41
33397,164,164
33398,39,39
33399,49,49
33400,49,49
33401,63,63
33402,33,33
33403,245,245
33404,55,55
33405,60,60
33406,41,41
33407,64,64
33408,61,61
33409,826,826
33410,159,159
33411,49,49
33412,30,30
33413,54,54
33414,174,174
33415,41,41
33416,1023,1023
33417,186,186
33418,48,48
33419,48,48
33420,60,60
33421,70,70
33422,59,59
33423,47,47
33424,258,258
33425,163,163
