uid,n_null,discret_null
14493,162,162
16033,52,52
1291,48,48
11679,50,50
3841,30,30
9084,61,61
11340,157,157
13487,41,41
7673,67,67
5534,162,162
18840,160,160
12796,164,164
8526,61,61
10130,37,37
19660,61,61
11387,172,172
4923,167,167
13280,50,50
19691,51,51
1905,72,72
2395,160,160
6634,42,42
1277,48,48
4709,51,51
16843,180,180
13043,155,155
2888,163,163
4539,33,33
15962,42,42
5730,61,61
10283,48,48
98,52,52
11683,59,59
3247,172,172
6165,37,37
13746,164,164
12829,33,33
9314,41,41
6825,42,42
49,49,49
17423,54,54
11495,38,38
17790,174,174
3304,28,28
11953,154,154
16950,41,41
18856,49,49
14937,152,152
17269,177,177
15568,159,159
7925,48,48
19749,43,43
17152,50,50
18935,164,164
14498,59,59
3576,180,180
9188,41,41
11633,51,51
12245,40,40
7854,156,156
9362,48,48
1322,38,38
12761,48,48
11054,46,46
7256,157,157
5003,155,155
15472,45,45
15303,60,60
12317,46,46
10252,63,63
13221,46,46
17912,45,45
17901,166,166
11290,170,170
7494,44,44
8624,163,163
16140,44,44
13413,75,75
7220,61,61
17250,165,165
13661,58,58
19468,28,28
13193,173,173
13794,40,40
10872,44,44
4950,51,51
5314,42,42
19624,63,63
9758,59,59
3925,54,54
4549,52,52
4537,149,149
9945,62,62
12043,47,47
926,56,56
18997,53,53
4202,39,39
15333,48,48
8233,157,157
9454,154,154
3478,63,63
9250,50,50
12578,61,61
709,161,161
14624,162,162
11832,162,162
18830,54,54
16906,173,173
14788,47,47
7651,47,47
5532,61,61
2178,165,165
6228,175,175
18506,43,43
3326,42,42
2796,40,40
15585,162,162
14241,47,47
19267,55,55
14011,44,44
17496,47,47
13744,50,50
11287,44,44
2727,177,177
19386,174,174
7483,59,59
14129,163,163
7191,156,156
11481,56,56
8604,51,51
4047,44,44
19869,50,50
16029,163,163
4092,176,176
15710,168,168
18062,63,63
10825,42,42
8467,47,47
6027,35,35
14991,179,179
14966,41,41
5213,51,51
9867,42,42
10934,173,173
14931,60,60
19863,158,158
11688,38,38
5129,50,50
10652,46,46
2450,158,158
8000,43,43
11206,60,60
8452,159,159
8256,168,168
10324,59,59
18433,168,168
8260,50,50
907,48,48
12177,65,65
11143,48,48
17085,69,69
2370,49,49
372,46,46
6322,45,45
2905,47,47
7916,164,164
7680,47,47
5964,61,61
2383,161,161
17077,176,176
15359,31,31
2817,42,42
15428,155,155
523,184,184
11349,160,160
3552,173,173
262,175,175
15970,34,34
18992,54,54
19397,170,170
6924,171,171
15387,63,63
16078,169,169
3693,57,57
5114,37,37
4734,44,44
5516,47,47
1112,48,48
19853,174,174
2808,37,37
14104,163,163
12376,48,48
19711,37,37
16687,39,39
14733,39,39
7360,46,46
7582,38,38
4261,60,60
16241,179,179
8988,158,158
7353,60,60
10531,56,56
8721,57,57
7841,32,32
17692,40,40
19856,55,55
3545,57,57
6587,154,154
18689,65,65
14542,42,42
4773,51,51
14081,50,50
10179,44,44
12764,49,49
8999,48,48
15787,54,54
18702,35,35
10900,42,42
16349,40,40
5522,51,51
10655,44,44
14942,40,40
2686,157,157
4879,62,62
15582,49,49
166,57,57
7317,130,130
17239,62,62
15465,41,41
6416,40,40
19338,35,35
11896,159,159
17499,58,58
8478,155,155
14704,167,167
945,150,150
7577,40,40
8155,64,64
17594,53,53
8221,48,48
16083,63,63
16330,55,55
7281,157,157
9297,42,42
7374,165,165
18251,156,156
13311,153,153
4184,44,44
10612,164,164
11744,62,62
15947,163,163
8508,158,158
2034,41,41
19488,164,164
17462,188,188
7471,155,155
15897,62,62
17147,159,159
3603,51,51
4438,45,45
13147,47,47
2862,55,55
11875,155,155
17430,60,60
13813,45,45
7787,47,47
10123,169,169
5636,164,164
693,70,70
3035,176,176
10550,49,49
14131,45,45
19904,177,177
15952,56,56
2250,171,171
15377,44,44
11339,33,33
9061,160,160
11013,29,29
11944,178,178
13359,170,170
15273,202,202
12407,33,33
6052,51,51
15503,60,60
12597,32,32
9086,163,163
18052,171,171
18865,37,37
3972,60,60
11080,178,178
19076,50,50
13380,22,22
11021,35,35
7982,51,51
6352,39,39
8458,64,64
12163,49,49
11799,44,44
18292,171,171
11332,48,48
9521,43,43
4801,40,40
12367,180,180
12393,36,36
9431,72,72
2436,64,64
4403,159,159
13648,63,63
12725,54,54
16523,53,53
18591,31,31
10102,48,48
17507,172,172
16407,47,47
18366,59,59
16300,51,51
8893,49,49
4326,179,179
17999,158,158
5044,186,186
8466,56,56
3179,160,160
6974,155,155
14548,60,60
2180,62,62
14963,59,59
10564,158,158
13987,42,42
2848,53,53
2089,42,42
10797,49,49
18808,47,47
3132,167,167
17227,48,48
10666,54,54
18883,152,152
512,43,43
17657,156,156
14783,43,43
12132,40,40
1960,58,58
18367,47,47
11843,47,47
17092,49,49
9845,171,171
18757,69,69
5475,175,175
9462,32,32
17234,165,165
14006,39,39
16810,158,158
4158,36,36
14201,165,165
2251,174,174
18358,153,153
2707,67,67
3085,51,51
14046,46,46
16199,51,51
2863,55,55
7846,47,47
6129,167,167
19738,151,151
4054,160,160
4210,36,36
14509,41,41
15963,52,52
8527,178,178
15057,161,161
10970,156,156
7886,41,41
12465,41,41
2749,160,160
289,40,40
10210,181,181
18594,41,41
4647,52,52
16895,46,46
14331,43,43
10502,169,169
8498,62,62
12143,165,165
15702,65,65
16107,21,21
11138,63,63
13670,43,43
14270,60,60
13531,48,48
10912,174,174
18094,154,154
4935,37,37
3287,162,162
1173,56,56
18762,170,170
3821,52,52
2616,170,170
3969,167,167
8432,53,53
4140,63,63
4443,45,45
3341,49,49
9991,173,173
2942,170,170
7737,49,49
16145,43,43
8614,163,163
16119,52,52
8220,162,162
17319,42,42
3277,59,59
6783,167,167
1968,43,43
12525,55,55
14054,166,166
17969,165,165
3488,40,40
13059,58,58
17137,157,157
7845,171,171
10160,48,48
16452,39,39
4949,48,48
3619,42,42
17505,47,47
7474,43,43
2988,174,174
13884,50,50
19378,52,52
15886,174,174
2286,44,44
683,161,161
10999,63,63
19851,46,46
14699,62,62
9441,169,169
13398,57,57
10537,171,171
10777,61,61
10467,37,37
8720,171,171
9894,49,49
18523,44,44
12119,30,30
13933,58,58
4997,56,56
7913,160,160
11610,27,27
11036,156,156
3213,43,43
19885,51,51
16536,156,156
19025,162,162
19504,163,163
11440,159,159
17309,164,164
1269,33,33
7182,186,186
15597,56,56
16927,41,41
5469,63,63
10568,158,158
2578,55,55
18006,62,62
16388,46,46
7241,163,163
1650,43,43
11371,43,43
2189,34,34
2598,36,36
815,44,44
13262,168,168
3563,153,153
18774,45,45
4802,43,43
18120,178,178
6683,37,37
14294,160,160
6861,57,57
4417,44,44
78,41,41
14884,55,55
1091,44,44
2384,193,193
1869,38,38
3664,34,34
3317,45,45
10054,47,47
5130,44,44
3870,89,89
12609,53,53
17524,46,46
9067,55,55
3892,158,158
18777,48,48
9547,158,158
2744,34,34
18744,29,29
8130,41,41
18946,62,62
10645,31,31
13283,50,50
19983,71,71
16930,49,49
16502,54,54
4987,55,55
9360,42,42
7008,39,39
3012,163,163
15127,39,39
4918,160,160
10718,159,159
14384,96,96
5782,165,165
868,47,47
11609,48,48
19963,165,165
1652,167,167
995,57,57
16776,156,156
8020,38,38
5371,60,60
17605,65,65
18884,167,167
15996,42,42
8219,35,35
3999,60,60
9091,51,51
7081,42,42
7704,160,160
5955,41,41
16650,50,50
15311,36,36
17378,172,172
15672,41,41
11692,47,47
5518,43,43
3519,153,153
19716,49,49
13684,41,41
15479,41,41
9418,163,163
19301,41,41
9281,44,44
16867,176,176
19102,39,39
4686,65,65
19425,170,170
13885,53,53
13423,31,31
15820,167,167
6261,36,36
9398,44,44
7810,162,162
3221,155,155
582,60,60
11329,44,44
13955,58,58
1267,61,61
6313,168,168
17091,62,62
6292,153,153
17436,63,63
9026,39,39
18035,46,46
8771,64,64
6718,48,48
4116,155,155
13584,166,166
16971,34,34
12831,61,61
2326,42,42
13995,163,163
19457,163,163
16515,69,69
6958,44,44
15228,203,203
12774,51,51
17896,168,168
3760,37,37
3344,57,57
10416,37,37
15987,40,40
7436,44,44
17599,41,41
5668,37,37
13578,59,59
19454,172,172
17767,55,55
950,40,40
516,54,54
14800,57,57
4705,48,48
7962,161,161
6883,178,178
1626,35,35
8115,48,48
3310,46,46
4649,47,47
2575,173,173
11981,49,49
16475,185,185
6481,291,291
6685,51,51
2187,58,58
3776,36,36
19494,43,43
13216,44,44
2275,161,161
17887,177,177
13846,50,50
17223,32,32
5029,46,46
7044,161,161
14185,167,167
19675,38,38
4832,187,187
14894,173,173
16642,62,62
16131,40,40
467,60,60
540,175,175
2980,168,168
16061,162,162
6435,47,47
1665,58,58
11694,43,43
17005,123,123
19204,44,44
18179,48,48
19681,44,44
18121,40,40
17620,152,152
17076,165,165
15828,180,180
3640,44,44
19474,47,47
19568,68,68
686,43,43
15771,59,59
4260,35,35
7111,162,162
2213,56,56
15020,158,158
8323,161,161
8795,62,62
2044,160,160
10167,29,29
8148,177,177
1630,159,159
17331,44,44
8824,41,41
11009,61,61
9757,166,166
18350,63,63
14258,47,47
18870,178,178
1186,45,45
962,52,52
5241,51,51
5888,56,56
8783,172,172
11377,47,47
14904,52,52
13685,170,170
7570,169,169
10298,41,41
2244,48,48
8692,32,32
15484,173,173
11716,52,52
2597,60,60
9798,59,59
14544,47,47
5011,177,177
14143,164,164
2015,154,154
6985,170,170
10046,159,159
19891,47,47
11418,62,62
4391,24,24
8197,57,57
12101,53,53
11934,38,38
17918,58,58
18941,55,55
13597,43,43
9643,35,35
4241,173,173
13313,42,42
8894,58,58
16811,45,45
18986,46,46
9024,48,48
1175,59,59
4300,155,155
5979,173,173
9628,162,162
6606,43,43
18963,183,183
3930,175,175
9882,39,39
7963,55,55
9519,36,36
10028,43,43
10427,44,44
8770,161,161
12099,156,156
14700,38,38
9128,180,180
15286,153,153
17748,43,43
6441,51,51
13102,39,39
9444,164,164
19640,57,57
2411,64,64
15856,153,153
18842,56,56
4159,55,55
15380,58,58
18663,196,196
1747,162,162
19962,42,42
2321,61,61
7069,42,42
13983,67,67
7231,38,38
12699,47,47
13039,30,30
9440,158,158
3312,152,152
4493,53,53
18356,164,164
9213,45,45
1179,173,173
14501,176,176
16296,66,66
8818,173,173
11250,33,33
13065,174,174
10255,45,45
8619,54,54
16389,52,52
12012,165,165
9006,34,34
10974,157,157
11945,49,49
1732,60,60
16534,53,53
6580,31,31
3853,47,47
7554,42,42
3733,51,51
5665,118,118
7574,39,39
912,43,43
1064,52,52
5099,38,38
5108,176,176
564,61,61
15225,162,162
1820,33,33
1387,59,59
1964,42,42
11402,165,165
11592,61,61
3860,56,56
5156,51,51
7468,160,160
6486,43,43
7300,63,63
7616,59,59
11365,32,32
8506,64,64
17596,55,55
13858,177,177
3878,162,162
6055,36,36
7560,149,149
9317,40,40
1537,42,42
12531,56,56
17659,169,169
13527,159,159
16639,168,168
19234,45,45
201,53,53
15336,166,166
13857,49,49
801,160,160
18541,279,279
9408,60,60
19336,49,49
502,51,51
14427,161,161
11383,158,158
19862,55,55
4111,54,54
15689,58,58
2351,49,49
2257,59,59
9483,159,159
3239,172,172
19414,160,160
16013,52,52
2204,34,34
19200,158,158
19360,44,44
8680,57,57
706,40,40
7109,172,172
4535,47,47
273,39,39
11487,58,58
14481,44,44
2774,167,167
6927,50,50
12477,161,161
9331,61,61
7125,52,52
10507,41,41
2544,42,42
16466,162,162
2457,58,58
638,178,178
10378,47,47
7144,174,174
1637,61,61
18559,51,51
16995,48,48
5616,171,171
7731,65,65
10238,41,41
6736,49,49
13338,55,55
4369,43,43
19362,39,39
737,44,44
17862,59,59
1427,164,164
15332,45,45
11989,42,42
15687,61,61
19405,168,168
16408,48,48
7524,169,169
17322,41,41
730,62,62
3625,45,45
6611,46,46
18891,182,182
12139,49,49
8181,44,44
8901,46,46
18964,47,47
3195,37,37
12985,64,64
18066,54,54
15814,50,50
4761,154,154
3971,176,176
14325,66,66
2635,43,43
1901,155,155
8409,48,48
639,62,62
19709,38,38
873,57,57
14696,183,183
2828,45,45
15808,60,60
14298,61,61
1570,159,159
11475,167,167
14149,50,50
9340,158,158
11391,166,166
16420,174,174
8157,164,164
10263,52,52
958,43,43
8456,52,52
3244,46,46
4583,36,36
2576,43,43
5659,46,46
6555,42,42
13425,38,38
9664,70,70
18391,170,170
54,155,155
713,45,45
9602,43,43
7029,40,40
13619,51,51
4719,64,64
4080,40,40
2708,161,161
5203,65,65
11752,49,49
8589,52,52
6510,45,45
10890,58,58
16458,32,32
18281,37,37
6592,42,42
9756,42,42
10301,171,171
16283,34,34
14848,158,158
2658,165,165
19493,25,25
12069,48,48
1765,169,169
14495,46,46
19021,177,177
18318,30,30
8322,50,50
866,178,178
1685,59,59
5561,27,27
19539,36,36
9312,31,31
8860,56,56
13566,54,54
1743,146,146
1177,175,175
3813,57,57
17160,168,168
18457,169,169
4714,173,173
6995,56,56
11471,169,169
13947,51,51
9029,165,165
1808,55,55
434,176,176
3590,153,153
18009,55,55
9569,164,164
12157,46,46
15166,177,177
14812,42,42
1105,47,47
14095,64,64
14980,57,57
15581,28,28
8693,62,62
8962,52,52
5037,157,157
19342,165,165
5405,165,165
9505,67,67
10996,38,38
2449,172,172
16773,157,157
15191,50,50
2494,157,157
7221,50,50
4434,33,33
10438,171,171
15812,42,42
19463,47,47
15569,47,47
15481,34,34
16411,147,147
8935,31,31
2324,158,158
5466,51,51
807,164,164
6187,58,58
18644,163,163
12521,39,39
18960,51,51
11020,55,55
12336,33,33
5579,38,38
621,60,60
12183,161,161
2866,43,43
15034,43,43
3915,35,35
6835,178,178
13826,169,169
5506,55,55
7516,179,179
16903,51,51
15162,44,44
18017,35,35
3025,168,168
9705,49,49
10048,57,57
13613,160,160
7809,156,156
8041,171,171
1559,25,25
14363,50,50
17698,165,165
6795,42,42
18307,155,155
6120,37,37
15373,42,42
11018,43,43
789,35,35
7960,56,56
14604,164,164
9018,170,170
4262,53,53
6056,53,53
15214,40,40
12690,167,167
6354,161,161
11703,26,26
7280,57,57
2375,37,37
6321,62,62
4319,47,47
2497,157,157
2813,48,48
3710,44,44
2009,38,38
8705,33,33
7089,162,162
4482,159,159
14908,42,42
3392,156,156
1784,49,49
9401,29,29
9821,50,50
13881,43,43
1894,45,45
11972,50,50
10846,175,175
5713,51,51
7859,177,177
6626,166,166
18038,49,49
18796,48,48
16130,64,64
13150,143,143
15616,50,50
10781,154,154
2027,46,46
13605,47,47
9219,39,39
17673,50,50
3235,48,48
15563,32,32
5385,42,42
17627,54,54
18290,171,171
14850,169,169
9373,47,47
18679,45,45
1531,177,177
13175,50,50
7675,44,44
16850,177,177
8546,39,39
12910,158,158
7561,40,40
12348,44,44
19496,168,168
7591,36,36
15980,41,41
7437,169,169
16304,58,58
16109,60,60
6575,154,154
9052,36,36
1597,60,60
19124,165,165
15982,35,35
15978,35,35
4305,45,45
12560,37,37
16790,50,50
7706,48,48
4328,46,46
2870,48,48
9284,58,58
12843,40,40
1359,162,162
10457,154,154
1193,43,43
11529,36,36
11570,45,45
8186,58,58
4167,52,52
3032,42,42
19246,63,63
13946,41,41
12059,50,50
12195,157,157
10077,34,34
17551,50,50
13388,45,45
10341,163,163
12326,46,46
12316,157,157
9710,37,37
16250,41,41
7205,156,156
3246,56,56
18955,157,157
3296,59,59
7369,59,59
15237,49,49
5787,170,170
19107,44,44
18093,56,56
19379,51,51
18821,50,50
19669,167,167
18813,175,175
7754,53,53
1902,42,42
19590,45,45
8942,48,48
13738,29,29
14448,33,33
10251,54,54
13409,48,48
17189,49,49
19167,157,157
3135,150,150
5461,172,172
3284,171,171
5398,52,52
6531,54,54
4416,47,47
12103,177,177
10347,177,177
8267,46,46
16646,181,181
11779,50,50
531,158,158
2792,35,35
6800,177,177
6526,70,70
17613,39,39
2401,171,171
4000,160,160
11985,36,36
9049,168,168
18787,162,162
12694,45,45
2969,157,157
3982,45,45
12923,165,165
13045,184,184
9580,162,162
18815,49,49
19528,170,170
1331,155,155
5715,46,46
16699,56,56
11165,173,173
15927,49,49
4662,171,171
5273,48,48
19567,39,39
2202,40,40
4387,47,47
5584,46,46
9243,37,37
13066,42,42
14393,109,109
1273,54,54
5013,60,60
16822,48,48
15538,66,66
12804,43,43
5970,48,48
8013,46,46
2378,55,55
19620,38,38
14342,52,52
13400,47,47
5073,45,45
16105,57,57
4229,62,62
9876,58,58
14690,176,176
19617,167,167
4346,43,43
11151,164,164
3628,60,60
10768,46,46
9517,167,167
18151,63,63
14979,174,174
10184,30,30
6437,167,167
3290,37,37
12733,168,168
17067,53,53
14651,172,172
11590,35,35
3094,47,47
17164,46,46
10670,52,52
10061,46,46
23,53,53
11757,69,69
4728,54,54
9936,162,162
14451,162,162
15837,23,23
8120,172,172
18111,41,41
1655,209,209
2512,161,161
12268,41,41
1290,41,41
4738,65,65
16813,54,54
15703,174,174
17923,151,151
14513,68,68
14364,42,42
18355,36,36
11,36,36
9624,169,169
108,177,177
17946,59,59
16259,65,65
8641,155,155
14943,54,54
17739,172,172
7251,60,60
9406,49,49
3039,182,182
13594,158,158
134,50,50
4404,49,49
15523,56,56
14167,175,175
18683,57,57
8675,59,59
11624,58,58
13079,26,26
727,177,177
1947,49,49
8708,43,43
10090,36,36
10287,170,170
2962,38,38
17797,161,161
17089,55,55
16498,163,163
10909,55,55
18718,59,59
8054,41,41
6945,61,61
7060,32,32
17257,41,41
1140,163,163
332,159,159
16747,42,42
14322,155,155
16566,43,43
15155,164,164
5340,44,44
10490,165,165
10863,48,48
13310,37,37
2583,150,150
13432,157,157
6137,61,61
15147,54,54
11488,38,38
5899,57,57
12982,30,30
16998,45,45
14085,42,42
17119,44,44
19606,162,162
8755,188,188
1307,43,43
12322,40,40
4978,169,169
4451,158,158
15539,46,46
779,171,171
13070,62,62
1146,43,43
19722,67,67
3177,158,158
1370,180,180
1931,47,47
7414,34,34
4204,46,46
7357,45,45
5316,45,45
7950,44,44
13135,164,164
10899,174,174
11412,166,166
13618,167,167
11075,174,174
5513,57,57
910,49,49
18359,34,34
19833,162,162
7170,53,53
19399,156,156
7169,175,175
15587,58,58
1645,61,61
2214,161,161
7201,169,169
11032,42,42
6197,173,173
15181,149,149
3649,32,32
9276,35,35
9171,68,68
7689,173,173
19038,56,56
7197,34,34
3783,51,51
4030,36,36
2226,47,47
6153,55,55
7223,46,46
4203,166,166
18353,180,180
6277,36,36
14515,150,150
3376,50,50
11898,170,170
19854,50,50
13620,159,159
2149,37,37
11190,52,52
11370,177,177
11416,35,35
15618,159,159
2446,178,178
18167,157,157
7212,174,174
18360,39,39
13918,166,166
1891,50,50
7828,63,63
5254,169,169
16610,171,171
5264,155,155
7707,55,55
9578,159,159
13343,39,39
13168,159,159
17889,57,57
164,44,44
6894,64,64
7744,54,54
13203,51,51
7282,44,44
11277,44,44
733,53,53
2916,20,20
17212,57,57
6743,47,47
11110,53,53
18500,41,41
5242,50,50
16372,31,31
8340,36,36
5934,55,55
10400,174,174
4455,54,54
14828,46,46
3864,39,39
9784,49,49
16008,162,162
5198,181,181
9951,39,39
11996,159,159
2298,64,64
10698,162,162
4347,176,176
10639,163,163
5047,45,45
11939,53,53
9358,65,65
6955,66,66
10468,159,159
1527,161,161
11937,61,61
1509,168,168
1558,36,36
12569,166,166
18137,161,161
5759,41,41
13234,180,180
7842,170,170
3673,42,42
663,53,53
8078,44,44
6842,50,50
13114,147,147
3265,43,43
10578,26,26
13197,59,59
16620,38,38
2883,50,50
18306,161,161
819,41,41
5002,32,32
3496,155,155
17795,47,47
4191,154,154
2507,176,176
5151,42,42
